negatives
"('P04181', 'P01889')"
"('O15198', 'Q9Y5J3')"
"('P68400', 'P54840')"
"('P20671', 'Q96A08')"
"('Q13526', 'Q99640')"
"('P62070', 'Q9UI14')"
"('Q13422', 'P63279')"
"('P00533', 'Q9UQF2')"
"('P13612', 'Q13797')"
"('Q03518', 'Q12923')"
"('P27824', 'P78504')"
"('Q9Y2I2', 'Q9HCJ2')"
"('Q15654', 'Q9HC36')"
"('O15379', 'Q9C0K0')"
"('Q12852', 'P52564')"
"('Q9Y4A5', 'Q8NEM7')"
"('Q8WYP5', 'Q8WUM0')"
"('Q7Z2G1', 'Q16777')"
"('P10828', 'Q8WYR1')"
"('P78357', 'P06241')"
"('Q8WWI1', 'P50402')"
"('Q14164', 'O14879')"
"('Q9H0R6', 'P12956')"
"('494324', 'O15530')"
"('P62917', 'P63173')"
"('Q9H2F5', 'O95619')"
"('P31689', 'Q13077')"
"('P20671', 'Q7Z2G1')"
"('O95467', 'O14610')"
"('P51817', 'P16520')"
"('P39656', 'O14593')"
"('P03901', 'O95169')"
"('P0CG47', 'P49427')"
"('Q8TDR0', 'P05109')"
"('P13073', 'Q8IXH7')"
"('P05783', 'Q9UM73')"
"('P46734', 'O15264')"
"('P21980', 'Q96KM6')"
"('P08246', 'Q9HCG7')"
"('P39023', 'P46777')"
"('P20618', 'O14730')"
"('P40692', 'P21675')"
"('O15530', 'Q9Y2S7')"
"('Q99873', 'P98177')"
"('P61224', 'P61586')"
"('Q13557', 'Q68CJ9')"
"('Q96BY9', 'O14678')"
"('Q13233', 'O75369')"
"('P32121', 'Q8NGZ4')"
"('Q13113', 'Q7L5N1')"
"('O43318', 'Q13451')"
"('Q9UHX1', 'Q9HC36')"
"('Q8TEY5', 'Q96BA8')"
"('P49810', 'Q9NZJ5')"
"('406884', 'Q00534')"
"('Q01081', 'P55795')"
"('Q9UJX3', 'O95997')"
"('Q04206', 'Q14116')"
"('O14737', 'Q5UIP0')"
"('Q13797', 'P13612')"
"('Q14164', 'Q9Y3B4')"
"('P26010', 'P17252')"
"('Q05655', 'P49006')"
"('Q9BVJ7', 'Q6NUN9')"
"('P22612', 'Q9Y691')"
"('Q02156', 'Q15842')"
"('Q6FI81', 'O76003')"
"('P00533', 'P62316')"
"('Q15406', 'O75376')"
"('O15379', 'O75928')"
"('P56182', 'P15927')"
"('Q14494', 'Q9Y5Q3')"
"('Q86V81', 'O95400')"
"('Q9UIF9', 'P06241')"
"('Q8TEX9', 'O76071')"
"('Q04864', 'P25963')"
"('Q9NRY2', 'Q68E01')"
"('P63010', 'P62993')"
"('Q8IUE6', 'Q99880')"
"('P00519', 'Q8TB24')"
"('Q92793', 'Q99814')"
"('Q7Z2V1', 'Q8ND90')"
"('P10275', 'Q14192')"
"('P28562', 'P45983')"
"('Q96F24', 'P10276')"
"('O00716', 'Q15054')"
"('Q09028', 'Q92769')"
"('P49459', 'Q8TAZ6')"
"('P01111', 'O15264')"
"('Q9UM73', 'Q96HC4')"
"('P62714', 'Q96BV0')"
"('Q7Z699', 'P10721')"
"('Q16795', 'P51970')"
"('P38432', 'Q5TD97')"
"('O14964', 'Q9HA65')"
"('P15822', 'Q13568')"
"('P05107', 'Q15762')"
"('Q15303', 'P20936')"
"('P10644', 'Q99435')"
"('O15105', 'P35222')"
"('Q13315', 'Q00987')"
"('Q99832', 'Q7Z6L1')"
"('Q13257', 'Q15013')"
"('P15976', '574411')"
"('P61289', 'O75689')"
"('Q15303', 'O75376')"
"('P08651', 'Q96J77')"
"('P07437', 'O15111')"
"('Q01780', 'O94842')"
"('Q8TAQ2', 'P62805')"
"('P16591', 'O60716')"
"('Q68EM7', 'P60953')"
"('Q9NTM9', 'Q8TBB1')"
"('Q01844', 'P78310')"
"('Q15796', 'P15692')"
"('Q9UNZ2', 'Q9H814')"
"('Q8IUQ4', 'P08247')"
"('O95169', 'O96000')"
"('Q13315', 'Q9NUW8')"
"('O75116', 'Q8TBX8')"
"('P63261', 'Q9BZW7')"
"('P63165', 'O14715')"
"('P41159', 'P14784')"
"('P41743', 'P15090')"
"('P35443', 'Q13797')"
"('P43487', 'Q9Y4K3')"
"('Q9HCM9', 'Q13404')"
"('O00255', 'Q9H4W6')"
"('P10827', 'P61201')"
"('P60709', 'Q8NHR9')"
"('Q99417', 'Q8TBZ2')"
"('P62857', 'P63220')"
"('O15143', 'Q92747')"
"('Q13315', 'Q15678')"
"('Q14624', 'O00214')"
"('P00491', 'P01889')"
"('Q9Y3B3', 'P04000')"
"('P01375', 'O15111')"
"('Q14160', 'Q99759')"
"('Q9UP38', 'P78352')"
"('P23468', 'O43312')"
"('Q13315', 'O15446')"
"('Q9GZS1', 'Q15653')"
"('P12004', 'P00918')"
"('Q9BSB4', 'O75385')"
"('P60510', 'Q00005')"
"('P67775', 'P49841')"
"('Q969T4', 'Q96A37')"
"('P06241', 'P62993')"
"('P22607', 'P16885')"
"('Q02779', 'Q9H0H5')"
"('P23508', 'P83731')"
"('Q9H2M9', 'O75365')"
"('Q9H9A6', 'Q13573')"
"('O00459', 'P35790')"
"('P62266', 'P39019')"
"('P05129', 'Q96BA8')"
"('Q13573', 'Q5UIP0')"
"('Q86YV9', 'Q6DKK2')"
"('P34903', 'Q9NQX3')"
"('P35968', 'P49023')"
"('P39023', 'P05388')"
"('P51617', 'P16298')"
"('P00747', 'P25116')"
"('Q13639', 'P84996')"
"('P49137', 'P30305')"
"('Q12888', 'P53350')"
"('P54826', 'O43323')"
"('P28222', 'O14610')"
"('P03971', 'Q04771')"
"('Q9BXL7', 'O14920')"
"('Q63HR2', 'Q5VTD9')"
"('P21860', 'O75815')"
"('Q9NYV4', 'Q13573')"
"('P13569', 'Q9UBA6')"
"('O00401', 'O15511')"
"('O75832', 'Q99460')"
"('Q8WUI4', 'Q8N257')"
"('Q8N612', 'Q9UI14')"
"('P30480', 'O43169')"
"('P16471', 'P05556')"
"('P56945', 'P60709')"
"('Q16891', 'Q9UFN0')"
"('O15527', 'P05060')"
"('P56537', 'P62714')"
"('Q8TDX7', 'Q9HC98')"
"('Q8TD86', 'P51828')"
"('Q13535', 'Q9NZT2')"
"('Q8N8Q3', 'Q8IXH7')"
"('O43242', 'P62333')"
"('P11171', 'Q9NP97')"
"('Q12778', 'O43521')"
"('P07766', 'P42336')"
"('Q00610', 'Q01968')"
"('P62807', 'Q969S8')"
"('P28328', 'P49459')"
"('Q07889', 'P63261')"
"('Q9HC52', 'P84243')"
"('Q9Y3D7', 'Q8NHQ1')"
"('P10809', 'Q07812')"
"('P35626', 'Q8NGK1')"
"('Q00534', 'O75182')"
"('Q04637', 'Q9HAU5')"
"('406988', 'P37275')"
"('Q15013', 'Q5UIP0')"
"('Q05084', 'P98095')"
"('Q8TAA9', 'P46379')"
"('Q9NX58', 'Q02543')"
"('P48643', 'P62714')"
"('Q8N7H5', 'P62487')"
"('Q9BWF3', 'P78396')"
"('P28074', 'Q00653')"
"('P24043', 'P08514')"
"('P26006', 'P13612')"
"('P01243', 'P17980')"
"('Q13490', 'Q9Y4K3')"
"('P30260', 'P06241')"
"('P84996', 'P59768')"
"('O43318', 'Q01658')"
"('Q9UBU8', 'O95619')"
"('Q8WXH5', 'P29597')"
"('Q15172', 'Q13698')"
"('P63104', 'P27797')"
"('O75197', 'Q92837')"
"('P05112', 'Q14626')"
"('Q96A37', 'P62837')"
"('P25791', 'P61371')"
"('Q8IVT5', 'P15056')"
"('Q00059', 'Q14197')"
"('P05771', 'Q14289')"
"('Q00013', 'Q96CV9')"
"('P61289', 'O43242')"
"('P02786', 'P01730')"
"('P24928', 'Q9BTT4')"
"('O75475', 'O94788')"
"('P61978', 'P09651')"
"('Q9UHW5', 'O95402')"
"('Q05655', 'Q8NFM4')"
"('P49116', 'Q99570')"
"('P50750', 'P19838')"
"('P62888', 'P18621')"
"('P18146', 'P27797')"
"('P62917', 'P62829')"
"('P58062', 'P82930')"
"('P61247', 'Q9UL18')"
"('Q9Y230', 'Q8NAP1')"
"('Q8NI35', 'O95500')"
"('Q96J02', 'P07333')"
"('Q15797', 'P18146')"
"('P42768', 'P46109')"
"('Q16363', 'P51681')"
"('Q9H257', 'P53779')"
"('Q8IU60', 'P20618')"
"('Q969L4', 'P83369')"
"('O43707', 'P18084')"
"('P52434', 'Q9Y2S0')"
"('P08631', 'P21860')"
"('Q9UJX2', 'P11802')"
"('P54727', 'Q92466')"
"('Q5VZM2', 'Q9Y2Q5')"
"('P20333', 'Q07021')"
"('O75688', 'P05783')"
"('Q01081', 'Q16629')"
"('Q04917', 'P07359')"
"('Q9UGI9', 'Q9Y478')"
"('Q2M3G4', 'Q07157')"
"('Q15631', 'Q14164')"
"('Q8IZT6', 'Q9NRG4')"
"('P05230', 'P08581')"
"('P41595', 'O75970')"
"('Q14CN4', 'P02787')"
"('P20936', 'P06213')"
"('Q8IZH2', 'P01106')"
"('P55055', 'Q9UNI6')"
"('Q01844', 'Q9NS23')"
"('Q14974', 'Q401N2')"
"('P62714', 'P78318')"
"('Q969H0', 'A6NE52')"
"('Q9H0Y0', 'Q16576')"
"('Q8TD86', 'Q32MK0')"
"('P04792', 'Q13418')"
"('P05423', 'Q9NW08')"
"('Q14242', 'P16581')"
"('Q14831', 'P62873')"
"('Q9H173', 'Q14204')"
"('P22090', 'P62266')"
"('Q14315', 'Q92629')"
"('P49585', 'P20333')"
"('Q9Y478', 'Q9NXS2')"
"('Q8TEW8', 'P61981')"
"('P53680', 'P58107')"
"('Q06413', 'Q14135')"
"('Q96CS2', 'Q13416')"
"('P17174', 'P01889')"
"('Q14511', 'P46109')"
"('P67775', 'Q02641')"
"('Q9BUV8', 'O00571')"
"('O60224', 'Q16665')"
"('Q96AW1', 'O75665')"
"('Q13535', 'Q70CQ2')"
"('O43741', 'P14672')"
"('P05556', 'O15230')"
"('O60383', 'Q99417')"
"('O95400', 'Q8IUR6')"
"('P49459', 'P04637')"
"('Q01844', 'Q15637')"
"('P62837', 'Q6Q0C0')"
"('Q04695', 'O95782')"
"('Q9NQX3', 'P63167')"
"('Q7Z5J4', 'Q96BS2')"
"('Q58A45', 'Q504Q3')"
"('Q9Y4A5', 'Q9HBM6')"
"('Q9H237', 'O96014')"
"('Q15796', 'Q96LT9')"
"('Q13873', 'Q99717')"
"('P61960', 'P52565')"
"('P26641', 'Q8IYL3')"
"('Q96RT1', 'P08311')"
"('Q8IZ13', 'O75530')"
"('Q86YP4', 'Q9BTC8')"
"('P02751', 'P56199')"
"('P49790', 'P35658')"
"('P01243', 'P61289')"
"('Q71SY5', 'P04150')"
"('P62879', 'O14775')"
"('P25788', 'P28074')"
"('P52657', 'P20226')"
"('P63010', 'Q13485')"
"('P08253', 'O95832')"
"('P09429', 'Q9NR96')"
"('Q969H0', 'P36956')"
"('Q92905', 'Q8IVH8')"
"('P51817', 'P63215')"
"('P46777', 'P05388')"
"('Q13263', 'Q9Y230')"
"('O15160', 'Q15572')"
"('P61088', 'Q96BK5')"
"('Q92731', 'Q8TDD1')"
"('Q3V6T2', 'P01889')"
"('P32121', 'Q8NGK9')"
"('P12036', 'P41219')"
"('Q00653', 'Q96ST3')"
"('Q16576', 'P51610')"
"('Q9HCK5', 'P60709')"
"('Q9NVV4', 'Q9H6S1')"
"('P0CG48', 'P16104')"
"('P51965', 'Q13064')"
"('Q9BUJ2', 'O75937')"
"('693144', 'Q13330')"
"('O15524', 'P07333')"
"('O15264', 'P04637')"
"('406953', 'P03372')"
"('P03372', 'P06850')"
"('P55345', 'Q9BUJ2')"
"('Q9Y375', 'P07355')"
"('Q9BRR9', 'P60763')"
"('Q13573', 'Q9NV70')"
"('Q9Y6K9', 'P12236')"
"('Q86UL8', 'Q9Y4G8')"
"('P52732', 'Q14164')"
"('O95178', 'O43676')"
"('P27448', 'P31946')"
"('Q96HA8', 'Q9BPX1')"
"('P67870', 'P51812')"
"('Q13268', 'P24534')"
"('Q6UXN9', 'Q9P2I0')"
"('P05198', 'P20042')"
"('Q96L34', 'Q86YV9')"
"('P84243', 'Q9UNL4')"
"('Q9UPT5', 'Q9NRI5')"
"('P37023', 'Q13485')"
"('P23921', 'Q7LG56')"
"('P08473', 'P60709')"
"('P16333', 'Q9H1H9')"
"('P46937', 'Q9UJU2')"
"('P51149', 'Q15904')"
"('P63151', 'O95990')"
"('Q9P2H0', 'Q9Y6I3')"
"('Q92769', 'Q96BD5')"
"('P54253', 'P28676')"
"('Q15654', 'Q13643')"
"('P49767', 'P17948')"
"('Q15080', 'P19878')"
"('O95359', 'Q9UET6')"
"('P62714', 'P63151')"
"('P78537', 'Q8IYH5')"
"('Q9ULL4', 'Q9Y2F9')"
"('Q12769', 'Q9Y5V3')"
"('O60508', 'Q15365')"
"('P05452', 'Q92882')"
"('P62888', 'P62424')"
"('P53805', 'Q9Y4K3')"
"('Q99459', 'P06748')"
"('Q9NRX1', 'P48443')"
"('Q9HAW0', 'P33993')"
"('7503', 'Q09028')"
"('P45983', 'Q07817')"
"('Q8WW01', 'Q9H094')"
"('P15391', 'Q8WYR1')"
"('Q92643', 'O43292')"
"('P12755', 'O14744')"
"('Q15078', 'P15882')"
"('P62834', 'O00459')"
"('P63000', 'Q13233')"
"('P11473', 'Q15466')"
"('Q2NL82', 'Q99558')"
"('O00459', 'Q9UJM3')"
"('P0C5Y9', 'Q96RL1')"
"('P13569', 'Q07157')"
"('O76038', 'O00161')"
"('Q01113', 'P63104')"
"('O60269', 'Q9BQ66')"
"('P49005', 'Q14191')"
"('P07948', 'P12318')"
"('Q96KA5', 'Q86WV6')"
"('P10275', 'Q16666')"
"('P31946', 'P48729')"
"('P41567', 'B5ME19')"
"('Q92993', 'O00505')"
"('P41220', 'P05771')"
"('Q08945', 'Q96QV6')"
"('P11182', 'Q9Y4J8')"
"('O43900', 'Q9H2G2')"
"('P46108', 'Q13625')"
"('O15105', 'Q15797')"
"('P98164', 'Q9Y490')"
"('Q9NPF7', 'Q9HBE5')"
"('Q13571', 'Q96GG9')"
"('Q9NS23', 'Q00987')"
"('Q13885', 'O00231')"
"('P16104', 'Q12931')"
"('Q9UI08', 'O15117')"
"('Q13315', 'Q92794')"
"('O60381', 'Q9Y5K6')"
"('P23508', 'P09936')"
"('Q08945', 'Q99417')"
"('P54725', 'P68104')"
"('Q9GZS3', 'Q15910')"
"('Q92769', 'Q16777')"
"('P41159', 'Q9HC73')"
"('P10145', 'P51684')"
"('P61244', 'Q9ULJ6')"
"('O00255', 'Q15291')"
"('Q12778', 'P41235')"
"('O95373', 'Q8IY92')"
"('P14923', 'P15884')"
"('Q13418', 'P29622')"
"('P35367', 'O95837')"
"('Q7L5N1', 'Q5RKV6')"
"('P01566', 'Q5VWK5')"
"('P54136', 'Q14164')"
"('O15379', 'P29374')"
"('Q9BQ66', 'Q05516')"
"('P43360', 'O60477')"
"('P29401', 'O60739')"
"('Q00610', 'Q14164')"
"('Q93062', 'O75791')"
"('P16234', 'P09619')"
"('O14544', 'P26951')"
"('Q9UD71', 'P62140')"
"('P51817', 'O43889')"
"('Q14240', 'P06753')"
"('P45974', 'Q9UBN6')"
"('O75808', 'Q96PM5')"
"('O95238', 'P10275')"
"('Q16623', 'O14717')"
"('P13861', 'O43572')"
"('P62140', 'P18848')"
"('P35544', 'P62753')"
"('Q96RT7', 'Q13748')"
"('P04626', 'P23229')"
"('P07900', 'O00327')"
"('Q9BZE9', 'P55072')"
"('Q9UM19', 'Q99576')"
"('Q13573', 'Q8IYB3')"
"('O60353', 'P35222')"
"('Q16514', 'Q8NEM7')"
"('P27487', 'P08575')"
"('Q04771', 'P36896')"
"('O15504', 'P78406')"
"('Q14558', 'O60285')"
"('P13232', 'Q99062')"
"('P04637', '26765')"
"('Q9BUV8', 'P51571')"
"('Q9Y2X7', 'Q5T3J3')"
"('Q9UI09', 'P03897')"
"('P62158', 'Q8N5S9')"
"('P19388', 'Q9Y535')"
"('P62314', 'Q9Y333')"
"('P01889', 'O60641')"
"('Q15428', 'Q15029')"
"('O15265', 'O75529')"
"('P23396', 'P62269')"
"('Q9Y3C5', 'P0CG48')"
"('P08588', 'Q8TDG2')"
"('P48145', 'P18146')"
"('Q15788', 'Q9NZV5')"
"('P23258', 'Q6PEY2')"
"('P62750', 'P47914')"
"('O43707', 'Q99759')"
"('P00441', 'P43004')"
"('P63211', 'P84996')"
"('O75167', 'P27986')"
"('P04350', 'Q01201')"
"('P62891', 'P62910')"
"('A5YKK6', 'Q99459')"
"('P16220', 'O94868')"
"('Q8WWF5', 'P61077')"
"('P17252', 'P11234')"
"('O95400', 'Q15427')"
"('Q9Y577', 'P51668')"
"('P07900', 'P43403')"
"('Q96F07', 'P51114')"
"('O14625', 'P25106')"
"('P19174', 'P01008')"
"('P38936', 'Q13107')"
"('Q70Z53', 'Q9UHR5')"
"('Q8TDR0', 'P35527')"
"('P22492', 'P63104')"
"('P51531', 'Q9UJX2')"
"('Q05513', 'P67870')"
"('P16104', 'P09874')"
"('Q9Y230', 'P62993')"
"('Q8TBK6', 'P51681')"
"('Q13748', 'Q13509')"
"('Q15435', 'Q9UD71')"
"('P78352', 'P16389')"
"('P18146', 'Q9UIV8')"
"('P30480', 'P20340')"
"('Q96KK5', 'P56524')"
"('Q99459', 'Q14680')"
"('P63167', 'O75363')"
"('P48436', 'Q96T58')"
"('Q9BXW4', 'O95166')"
"('P16871', 'P32119')"
"('P05014', 'Q08334')"
"('O96000', 'P03905')"
"('Q13509', 'Q15012')"
"('P31749', 'O14641')"
"('Q9H0E9', 'P0C0S5')"
"('P01106', 'P17980')"
"('Q9Y5J5', 'P40938')"
"('Q9UQP3', 'Q13683')"
"('O95257', 'Q8WWL7')"
"('P43119', 'P63092')"
"('A1X283', 'P48023')"
"('Q02156', 'Q9Y277')"
"('Q15047', 'O14530')"
"('Q13535', 'Q9H4A3')"
"('P18206', 'P06576')"
"('O75448', 'Q96HR3')"
"('O95484', 'O00501')"
"('P62269', 'P62857')"
"('Q9UKV0', 'P33778')"
"('P62258', 'A6NER0')"
"('Q13501', 'Q15797')"
"('Q6NXE6', 'P43360')"
"('Q8NER5', 'Q9UER7')"
"('P56537', 'P60660')"
"('P43626', 'Q06124')"
"('P42766', 'P46779')"
"('O43561', 'Q13094')"
"('P21860', 'Q9ULJ1')"
"('P05112', 'P26992')"
"('Q14416', 'Q9UK08')"
"('P62158', 'O60739')"
"('P13987', 'Q07889')"
"('P51610', 'Q6UXN9')"
"('P09327', 'O75688')"
"('Q12778', 'P17676')"
"('Q8IZP0', 'P55157')"
"('Q2TBC4', 'O14641')"
"('Q07889', 'O95267')"
"('O94927', 'Q9H6D7')"
"('Q15047', 'Q12972')"
"('Q9Y243', 'P98177')"
"('P67809', 'Q8WXA9')"
"('O15164', 'P10276')"
"('P48061', 'P46094')"
"('Q99683', 'Q09472')"
"('P42766', 'O60739')"
"('P47929', 'Q5MNZ9')"
"('Q07820', 'Q13323')"
"('O15111', 'Q16543')"
"('P01111', 'Q9NZL6')"
"('Q02543', 'P35268')"
"('P38936', 'P05109')"
"('P18848', 'Q09472')"
"('P08134', 'P01243')"
"('P20702', 'P05412')"
"('P61247', 'P39019')"
"('Q92769', 'Q99880')"
"('Q15560', 'Q96DV4')"
"('P25786', 'P49721')"
"('Q9H7L9', 'O75446')"
"('O43597', 'O15162')"
"('Q13243', 'P26368')"
"('P49459', 'Q5VTR2')"
"('Q969S8', 'P0C0S5')"
"('Q86Y39', 'Q9NX14')"
"('Q9H2E6', 'Q9BX66')"
"('P68366', 'Q96AH8')"
"('Q86SQ4', 'P01889')"
"('Q13573', 'Q9Y618')"
"('P18124', 'Q15653')"
"('P55157', 'O95433')"
"('P53708', 'Q07890')"
"('P19438', 'Q07889')"
"('P16104', 'O14929')"
"('P32298', 'P25116')"
"('P41743', 'P12931')"
"('Q99731', 'O00590')"
"('Q9BY43', 'Q9UN37')"
"('Q15046', 'P26641')"
"('P20711', 'P10275')"
"('Q13239', 'P00533')"
"('P29401', 'Q9H1Y0')"
"('343477', 'Q9BRP4')"
"('P16220', 'Q9UPW6')"
"('Q9H8Y8', 'Q92738')"
"('P31930', 'Q9Y230')"
"('Q96T60', 'P43364')"
"('P46531', 'Q5VTD9')"
"('Q96D21', 'Q13485')"
"('P54253', 'Q96K80')"
"('P31947', 'P78524')"
"('P51817', 'Q9NZT1')"
"('O75970', 'O95832')"
"('O75674', 'O60784')"
"('Q3ZCM7', 'O14576')"
"('Q99496', 'P35227')"
"('P47992', 'P61073')"
"('Q92993', 'P51636')"
"('O43556', 'Q16586')"
"('P15509', 'P27986')"
"('Q92624', 'Q9NZZ3')"
"('Q8NEB9', 'Q9BXW4')"
"('P36897', 'Q9NR64')"
"('O60674', 'Q99650')"
"('Q96RK0', 'Q9NRD5')"
"('Q9HBG4', 'Q92870')"
"('407026', 'P08572')"
"('P32121', 'Q8NGC9')"
"('P42345', 'O00141')"
"('Q9UGL9', 'Q96ID5')"
"('P04156', 'P46379')"
"('P19525', 'Q96CT7')"
"('Q9BRX9', 'P09234')"
"('Q12788', 'Q16576')"
"('P61077', 'Q8ND25')"
"('P62899', 'Q9UHQ7')"
"('Q00577', 'P20702')"
"('Q13177', 'P04179')"
"('P67775', 'P40227')"
"('P04406', 'Q9NXU5')"
"('P45984', 'P53539')"
"('O96014', 'O75197')"
"('Q06609', 'P23246')"
"('P06753', 'P08575')"
"('P10124', 'P10147')"
"('P51817', 'Q99941')"
"('P51636', 'P11021')"
"('Q00013', 'P04183')"
"('P00519', 'Q70E73')"
"('P25054', 'P35749')"
"('P49913', 'Q99572')"
"('P08238', 'Q13464')"
"('P32121', 'Q96R69')"
"('O60504', 'P24278')"
"('P62826', 'Q05639')"
"('P41235', 'P35558')"
"('P0C0S8', 'P23527')"
"('O00222', 'Q9HAV0')"
"('O15527', 'P18887')"
"('P40855', 'Q01453')"
"('O75832', 'O00231')"
"('Q99460', 'O43242')"
"('P01574', 'P38398')"
"('O95433', 'Q9HC98')"
"('P32969', 'P47914')"
"('P36542', 'Q96RN5')"
"('P62269', 'P60709')"
"('P63104', 'Q99683')"
"('O43524', 'P84022')"
"('P14416', 'Q96SB3')"
"('O14904', 'O75581')"
"('Q9NX55', 'Q93062')"
"('Q9UBU9', 'Q07955')"
"('O43255', 'P54259')"
"('Q12913', 'P06753')"
"('Q96SI1', 'Q5MNZ9')"
"('P41159', 'O15389')"
"('P12314', 'P59901')"
"('P30480', 'Q9Y277')"
"('Q9Y2R9', 'Q14197')"
"('P51531', 'Q8TAQ2')"
"('O14529', 'P13569')"
"('P16070', 'P60953')"
"('Q9NR12', 'Q9BVV2')"
"('P09471', 'P49802')"
"('Q9Y2J2', 'Q99459')"
"('Q92620', 'P51003')"
"('P61956', 'Q96HD1')"
"('O95347', 'P01889')"
"('P33991', 'O43929')"
"('O15111', 'O60641')"
"('P67775', 'O60674')"
"('P62263', 'Q04206')"
"('O43913', 'P33993')"
"('O43309', 'P63165')"
"('Q4VXU2', 'P78543')"
"('P84996', 'Q9UBI6')"
"('Q6IE81', 'Q8WYH8')"
"('Q9BQ66', 'Q8NEC5')"
"('Q15822', 'P18146')"
"('P27695', 'P22674')"
"('P33402', 'Q96RT1')"
"('Q9UBI1', 'Q9NX08')"
"('P98172', 'O43639')"
"('Q9HAW4', 'Q01831')"
"('Q07343', 'Q9NRI5')"
"('P07477', 'P02768')"
"('Q02548', 'Q02535')"
"('P51160', 'P18545')"
"('Q9UNS1', 'P61586')"
"('Q16637', 'P62312')"
"('P62993', 'P08729')"
"('P62158', 'P46020')"
"('Q13007', 'P26951')"
"('P49821', 'Q14197')"
"('Q16236', 'P37231')"
"('P46108', 'Q9UN72')"
"('Q15436', 'O95487')"
"('P46977', 'P04844')"
"('Q9HD36', 'Q8IVG9')"
"('P55157', 'Q14008')"
"('Q9P2S5', 'P25205')"
"('P04626', 'P98077')"
"('P33778', 'Q92769')"
"('Q16777', 'Q5VVJ2')"
"('Q15714', 'Q9UQ03')"
"('P08631', 'P10721')"
"('Q9HCE7', 'Q9NQ69')"
"('Q9NZV5', 'P06241')"
"('Q9Y6E7', 'P05141')"
"('P41235', 'P26927')"
"('P05387', 'P36578')"
"('P0CG47', 'P62316')"
"('Q8WWQ0', 'Q9H169')"
"('O14786', 'P15692')"
"('P50453', 'P04637')"
"('P11047', 'P53708')"
"('O00206', 'P35247')"
"('Q9UBB9', 'P62195')"
"('Q5T3J3', 'P60953')"
"('Q16514', 'Q9HBM6')"
"('P19438', 'P33981')"
"('Q15022', 'Q09028')"
"('P56524', 'P62805')"
"('P11229', 'O14775')"
"('Q13322', 'P08069')"
"('O75925', 'P10276')"
"('Q12988', 'O43149')"
"('P22694', 'O15399')"
"('Q9BY84', 'Q16539')"
"('Q8NFZ5', 'Q9UKG9')"
"('P31751', 'Q07352')"
"('Q92765', 'Q9ULV1')"
"('P06493', 'P19525')"
"('P01574', 'Q9Y5Q3')"
"('P36873', 'O60391')"
"('P46782', 'Q00653')"
"('P60660', 'P19438')"
"('O95989', 'Q9NX63')"
"('P53350', 'Q08752')"
"('P61981', 'Q86X27')"
"('P0CG04', 'P01772')"
"('P42356', 'Q9H9J2')"
"('O14818', 'P55036')"
"('P61964', 'Q15291')"
"('P05556', 'P21333')"
"('P19438', 'Q13490')"
"('O14640', 'Q9Y4D1')"
"('Q04724', 'Q03014')"
"('Q99459', 'Q15029')"
"('Q9NPC3', 'P14635')"
"('P62979', 'Q8IVH8')"
"('O43747', 'Q96G01')"
"('Q9NPI8', 'O15287')"
"('P01106', 'P40227')"
"('P19438', 'Q15311')"
"('Q9UNS1', 'P25205')"
"('P06702', 'Q9Y575')"
"('O95931', 'Q14781')"
"('Q9NSA1', 'P29317')"
"('P07942', 'P26010')"
"('Q9UNW9', 'P57721')"
"('Q8WW22', 'Q9P0V3')"
"('Q9Y5J5', 'Q9UBB4')"
"('Q9UPN9', 'Q9UIF9')"
"('O95777', 'Q8IU57')"
"('P54253', 'P12955')"
"('Q13573', 'P13805')"
"('P03372', 'P23771')"
"('P01583', 'P14778')"
"('P62993', 'A8K4G0')"
"('P00519', 'Q92874')"
"('P61978', 'Q08881')"
"('Q8WYN0', 'P60520')"
"('P62753', 'P62851')"
"('O14737', 'O60739')"
"('P13984', 'P35548')"
"('P25490', 'Q6P4R8')"
"('P51817', 'Q16558')"
"('P09471', 'O00459')"
"('Q969D9', 'Q8IU57')"
"('P27824', 'Q15306')"
"('P62993', 'P34931')"
"('P19388', 'Q15560')"
"('P55157', 'O60721')"
"('Q00005', 'P10809')"
"('Q8TCT6', '440264')"
"('P52565', 'P35637')"
"('O60674', 'P42229')"
"('Q96EY1', 'Q9GZX7')"
"('Q9NR46', 'P22455')"
"('P35626', 'Q9H346')"
"('P43405', 'Q14242')"
"('O75970', 'P56856')"
"('P29400', 'Q13683')"
"('Q96FW1', 'Q13114')"
"('Q9Y4K3', 'Q4G148')"
"('Q9Y3Q8', 'Q9H8Y8')"
"('P03372', 'P04637')"
"('P35998', 'Q16401')"
"('P24385', 'P06493')"
"('Q05193', 'Q8IWF7')"
"('Q8IYF3', 'Q5JVL4')"
"('P07942', 'P05106')"
"('Q9NP87', 'P12956')"
"('P63104', 'Q69YN4')"
"('P04141', 'Q99650')"
"('P32969', 'Q15843')"
"('P62841', 'P62701')"
"('Q9Y297', 'Q04206')"
"('P14678', 'O95777')"
"('P15923', 'P15172')"
"('Q06187', 'P16885')"
"('P62834', 'P60953')"
"('P15927', 'P46063')"
"('Q9Y376', 'Q9P289')"
"('Q9Y691', 'Q01668')"
"('Q9H9G7', 'P38646')"
"('Q9Y3F4', 'Q14164')"
"('P08107', 'P06454')"
"('P01889', 'P22309')"
"('O15198', 'Q8NEV8')"
"('P04626', 'P48736')"
"('P28222', 'P28221')"
"('Q8IX12', 'P52272')"
