negatives
"('P42166', 'P06400')"
"('Q8TE23', 'P84996')"
"('Q14847', 'Q13643')"
"('P10275', 'P15336')"
"('O14745', 'Q9BXI6')"
"('P0CG48', 'Q15628')"
"('Q8NI27', 'Q13573')"
"('Q9HBG4', 'P78536')"
"('Q9NS15', 'O75400')"
"('O95602', 'Q14978')"
"('P21731', 'P50148')"
"('Q86YH6', 'P06241')"
"('P34981', 'P30679')"
"('Q13216', 'Q13889')"
"('P35606', 'Q9Y2Q3')"
"('O60512', 'Q9NXU5')"
"('Q9P283', 'O00193')"
"('Q07889', 'P61587')"
"('P35900', 'Q9Y2J4')"
"('Q99459', 'Q9BZK7')"
"('Q9Y2I6', 'Q92917')"
"('P62158', 'P54750')"
"('P12757', 'Q15036')"
"('O14640', 'Q9NZC7')"
"('Q6ZSY5', 'P27482')"
"('P07996', 'Q08722')"
"('P62487', 'Q6P1J9')"
"('Q9Y6K5', 'Q9BVP2')"
"('Q14571', 'Q9NSC5')"
"('Q10586', 'P54132')"
"('O15360', 'Q8NB91')"
"('Q9BRQ0', 'O94864')"
"('P53597', 'P01106')"
"('Q96E14', 'Q13472')"
"('Q8IZD9', 'O00212')"
"('Q00653', 'Q3ZCQ8')"
"('P01127', 'P00533')"
"('P42575', 'P62993')"
"('P18146', 'Q96S97')"
"('Q9Y6K1', 'P01106')"
"('Q01860', 'Q5T230')"
"('P27986', 'P61981')"
"('P20700', 'P01889')"
"('Q16082', 'O00422')"
"('Q6FHJ7', 'Q9Y6F9')"
"('O15105', 'O15169')"
"('Q15262', 'O00231')"
"('P11171', 'O75964')"
"('P68543', 'P07108')"
"('P49755', 'P40337')"
"('P05771', 'Q13224')"
"('Q15750', 'P10644')"
"('O15269', 'Q9Y5V3')"
"('Q9NRR5', 'P23284')"
"('Q9BQY4', 'P54253')"
"('P34897', 'Q9UBN6')"
"('Q9H4L7', 'P01106')"
"('P60604', 'P31146')"
"('O43707', 'P56199')"
"('P42224', 'P13164')"
"('Q5XKP0', 'Q9BRX2')"
"('Q08211', 'Q9Y4K3')"
"('O15379', 'O60814')"
"('Q13509', 'O95793')"
"('P06241', 'P27986')"
"('Q9NX58', 'Q15323')"
"('Q9H944', 'Q9NX70')"
"('Q9UBI6', 'Q9Y572')"
"('Q9NR09', 'O43464')"
"('O76071', 'Q92769')"
"('P08670', 'P07196')"
"('P01579', 'Q99062')"
"('Q99547', 'O75821')"
"('P63173', 'P61313')"
"('Q14765', 'P30279')"
"('P08590', 'P16871')"
"('P62136', 'Q68CJ9')"
"('P07741', 'P40337')"
"('P40763', 'P17844')"
"('Q96CN9', 'Q15427')"
"('Q9Y230', 'Q9Y5K5')"
"('Q9ULV8', 'P32927')"
"('Q14061', 'O75880')"
"('P06241', 'Q14008')"
"('P0C0L5', 'P06681')"
"('Q6IA17', 'A6NDB9')"
"('O14561', 'O75251')"
"('Q04206', 'O95816')"
"('Q9UGI8', 'P50552')"
"('O94776', 'O14980')"
"('Q15843', 'P61981')"
"('P63218', 'P43657')"
"('P13236', 'P32246')"
"('P58753', 'P29466')"
"('Q15029', 'Q04637')"
"('P23508', 'P09960')"
"('O43900', 'P46108')"
"('P18146', 'O60282')"
"('Q92610', 'P63165')"
"('Q9Y5K5', 'O15105')"
"('P01241', 'Q01469')"
"('P25067', 'P02545')"
"('Q9H201', 'P22455')"
"('P25786', 'Q9UET6')"
"('Q9P0M6', 'Q9UKV0')"
"('O43586', 'P06729')"
"('P00533', 'P09619')"
"('Q92993', 'P20749')"
"('O95149', 'Q9P2G9')"
"('P50453', 'Q8N8V2')"
"('Q96JN8', 'Q9UJU6')"
"('Q99759', 'O95831')"
"('Q99966', 'P11142')"
"('Q92956', 'Q12873')"
"('Q99717', 'Q9HAU4')"
"('Q92905', 'P35354')"
"('P04198', 'P33992')"
"('P43405', 'Q14247')"
"('Q9UNM6', 'Q9Y5K5')"
"('Q9BUH8', 'Q6ZU52')"
"('P62263', 'Q9NRG4')"
"('Q9NR46', 'Q9GZZ9')"
"('P51636', 'P11021')"
"('P03372', 'P49716')"
"('Q9Y6T7', 'Q9Y5E4')"
"('Q9UKY1', 'P16220')"
"('Q13485', 'Q8TEW0')"
"('P63167', 'Q9UKY1')"
"('Q96HR3', 'Q15648')"
"('Q96I34', 'Q8N5W9')"
"('Q15052', 'Q15796')"
"('P05106', 'Q15147')"
"('P63151', 'Q9Y698')"
"('O14776', 'Q15047')"
"('P05129', 'Q9BX67')"
"('Q9H7J1', 'P13807')"
"('Q00005', 'P36578')"
"('Q92882', 'P05452')"
"('Q5VYV7', 'Q8WXH0')"
"('Q86U42', 'P06748')"
"('Q8IY92', 'O15228')"
"('Q9UPY3', 'Q96C10')"
"('P48551', 'P01571')"
"('P12956', 'Q96P48')"
"('Q8N2Z9', 'Q9NVI1')"
"('Q14457', 'Q92622')"
"('Q04917', 'P00519')"
"('P98171', 'P08134')"
"('Q92922', 'P62993')"
"('P01106', 'Q5SY16')"
"('Q06547', 'Q96M61')"
"('P62081', 'Q9UL18')"
"('Q03113', 'P62873')"
"('Q9BUH8', 'O14964')"
"('Q7L5D6', 'P04632')"
"('P20823', '406970')"
"('Q5RL73', 'Q3KQU3')"
"('P17252', 'Q70SY1')"
"('Q9NR33', 'P61964')"
"('P35268', 'P05386')"
"('P52306', 'P01116')"
"('P06241', 'Q9Y5X2')"
"('Q01082', 'Q13485')"
"('P62906', 'Q15843')"
"('O60641', 'P49407')"
"('Q9BYZ2', 'Q14103')"
"('Q9Y3C5', 'P51668')"
"('O75800', 'Q9Y478')"
"('Q9BY41', 'P62807')"
"('P40238', 'Q8WWM7')"
"('P38159', 'P52272')"
"('O14924', 'P26010')"
"('P62829', 'P62750')"
"('P63220', 'P62244')"
"('Q9UKX5', 'P63261')"
"('P28222', 'P63211')"
"('Q9H7D0', 'P08134')"
"('P17028', 'P51681')"
"('Q9ULJ1', 'Q9P2H0')"
"('P11532', 'P05787')"
"('O15287', 'P51587')"
"('O60493', 'Q14164')"
"('P10966', 'P10321')"
"('P78539', 'Q9UBC1')"
"('P06401', 'Q13105')"
"('O00571', 'Q14240')"
"('Q13467', 'Q01970')"
"('O96014', 'O00755')"
"('Q9NQ31', 'O15264')"
"('P37231', 'O95425')"
"('Q05086', 'Q92731')"
"('P12980', 'P60983')"
"('O43678', 'O00217')"
"('P35232', 'O75376')"
"('P10275', 'Q99638')"
"('Q9Y243', 'Q8TEY5')"
"('Q04771', 'Q53GS9')"
"('Q92796', 'P46937')"
"('P40337', 'P61019')"
"('P03372', 'Q16352')"
"('Q6T4P5', 'P46379')"
"('Q05397', 'P56945')"
"('P61296', 'P07199')"
"('P17252', 'Q15361')"
"('Q00653', 'O00231')"
"('Q70SY1', 'Q99935')"
"('Q03164', 'Q9H672')"
"('P60709', 'Q16637')"
"('P21802', 'P29353')"
"('P36897', 'Q00532')"
"('407006', 'O60238')"
"('Q92844', 'P52272')"
"('Q9GZN1', 'Q9Y3F4')"
"('406888', 'P01112')"
"('P39656', 'O14593')"
"('Q15744', 'Q9NR55')"
"('O43676', 'O00217')"
"('Q15796', 'P57729')"
"('Q9NYL2', 'P01871')"
"('Q53GL0', 'Q93009')"
"('Q8WUA8', 'P12757')"
"('Q969W9', 'Q9NRR5')"
"('Q14738', 'P54289')"
"('Q9BXL7', 'Q9UDY8')"
"('P17947', 'Q14246')"
"('O14497', 'P51532')"
"('P78344', 'P06730')"
"('P21731', 'P29992')"
"('Q13261', 'P31785')"
"('Q16512', 'Q12933')"
"('O95298', 'P03923')"
"('P14923', 'O00182')"
"('Q9UQF2', 'P98164')"
"('O60381', 'Q16186')"
"('Q8NGL2', 'P38405')"
"('P18564', 'Q9NVD7')"
"('P50591', 'Q92851')"
"('P19793', 'O75448')"
"('P29475', 'P27482')"
"('Q9UDY2', 'O95471')"
"('Q9P1Z2', 'Q7Z2E3')"
"('O96017', 'O43313')"
"('Q14738', 'Q9UBN1')"
"('P41440', 'P17676')"
"('Q9HAU0', 'P35900')"
"('Q9NQ76', 'P27986')"
"('Q9BTM1', 'P06899')"
"('Q9UQB8', 'P54259')"
"('P63104', 'Q9BSJ8')"
"('Q93062', 'P32242')"
"('Q99973', 'P54259')"
"('O75400', 'Q9NYV4')"
"('P25398', 'Q99558')"
"('Q9NQX7', 'P46977')"
"('P20226', 'Q01105')"
"('Q07157', 'Q9Y2J2')"
"('Q9Y2R2', 'P04626')"
"('Q13007', 'Q5VWK5')"
"('P54652', 'Q9Y6K9')"
"('Q9H9B1', 'P24385')"
"('Q92974', 'Q99459')"
"('Q09472', 'Q92466')"
"('Q9UL18', 'P40429')"
"('P04899', 'O00555')"
"('Q15029', 'Q04206')"
"('Q15637', 'O60861')"
"('O75529', 'Q99459')"
"('O43426', 'Q9Y5X1')"
"('Q9NSB8', 'P42336')"
"('Q7L7L0', 'Q16778')"
"('P48552', 'P10275')"
"('Q99755', 'P42680')"
"('P01566', 'P16871')"
"('P22607', 'Q92529')"
"('P02794', 'Q8NBJ4')"
"('Q9UHD2', 'Q16543')"
"('P28062', 'P25787')"
"('P34931', 'Q99836')"
"('Q16621', 'O15525')"
"('Q15834', 'Q00994')"
"('P46531', 'Q12860')"
"('A6ND48', 'P38405')"
"('P11802', 'P62136')"
"('P16144', 'Q9HBI1')"
"('Q13227', 'Q15047')"
"('Q8TAA9', 'Q9NYF0')"
"('O75023', 'P31994')"
"('Q9UGI9', 'Q92574')"
"('Q13332', 'Q92993')"
"('P63241', 'Q9H0D6')"
"('P63211', 'P62873')"
"('Q96EH3', 'Q15819')"
"('Q06190', 'Q08289')"
"('O15198', 'A4FU01')"
"('Q9NPF5', 'P0C0S5')"
"('P62837', 'P62081')"
"('P17252', 'Q13164')"
"('Q9BRQ0', 'Q9Y6J9')"
"('Q07011', 'Q13114')"
"('P36873', 'Q13224')"
"('Q09472', 'P15172')"
"('P29323', 'P49790')"
"('Q8NI29', 'Q13616')"
"('Q15428', 'Q9UMS4')"
"('P06132', 'O14964')"
"('Q13362', 'Q9BXT2')"
"('P51692', 'P40763')"
"('P84022', 'Q9HAU4')"
"('P53618', 'Q96RT1')"
"('Q8NC51', 'Q15654')"
"('P08047', 'Q8IWA5')"
"('P31749', 'Q9UNE7')"
"('P24385', 'Q92793')"
"('Q13148', 'P54727')"
"('Q06124', 'Q16620')"
"('P0C0S8', 'Q9UQL6')"
"('P58340', 'Q16478')"
"('Q9UN73', 'O95433')"
"('O15379', 'P62805')"
"('Q13233', 'P51571')"
"('Q9UFF9', 'Q5VYY2')"
"('O00273', 'P27348')"
"('Q13347', 'P41567')"
"('Q01094', 'P51610')"
"('Q7Z7A1', 'Q16659')"
"('Q9NX18', 'Q16891')"
"('O95405', 'Q13485')"
"('P29323', 'Q12974')"
"('Q15014', 'P06400')"
"('Q8WXH5', 'Q13261')"
"('Q9UBI6', 'P25116')"
"('Q05397', 'O43281')"
"('P14866', 'P22607')"
"('P23396', 'P62266')"
"('P84103', 'Q08170')"
"('P51817', 'Q08493')"
"('Q02763', 'Q05209')"
"('P29992', 'Q9BX93')"
"('P67809', 'Q969S2')"
"('Q92793', 'Q96BA8')"
"('Q9NRG4', 'P30086')"
"('P78537', 'Q9H8E8')"
"('P38159', 'O75525')"
"('Q96AH8', 'Q13409')"
"('Q9UGI9', 'Q15717')"
"('Q15059', 'Q8IUQ4')"
"('Q13616', 'Q16526')"
"('P0CG47', 'Q9UJM3')"
"('P62136', 'Q9P2K8')"
"('O14493', 'P56880')"
"('Q9BQ89', 'P16333')"
"('P07437', 'Q99836')"
"('Q8NEH6', 'Q01844')"
"('P19388', 'Q9HCS7')"
"('O76070', 'P15090')"
"('O00755', 'Q9NRL3')"
"('P23443', 'Q05195')"
"('P45983', 'Q562R1')"
"('Q9H074', 'P60842')"
"('P46092', 'P63096')"
"('P13631', 'Q9Y6Q9')"
"('Q9NPP4', 'Q9Y239')"
"('Q14677', 'Q99459')"
"('Q05397', 'Q14511')"
"('P01106', 'Q96HA1')"
"('P52272', 'P51991')"
"('Q9Y5J5', 'P82664')"
"('Q13315', 'Q92802')"
"('P02671', 'P05106')"
"('P35609', 'P63261')"
"('P45973', 'P20671')"
"('Q96DE5', 'Q9UJX6')"
"('P0C1H6', 'Q99878')"
"('Q9BUH8', 'P14373')"
"('P05771', 'Q9UK08')"
"('Q99963', 'Q15052')"
"('Q05655', 'O43306')"
"('P60709', 'P26232')"
"('P82650', 'Q9UBC1')"
"('O43150', 'Q96B97')"
"('P47914', 'Q9NY93')"
"('P60484', 'P31751')"
"('Q96ID5', 'O95571')"
"('Q13164', 'Q9BUB5')"
"('O60383', 'Q9NRL3')"
"('P01241', 'O75190')"
"('Q9UJY1', 'O95817')"
"('P16220', 'P14921')"
"('Q05516', 'Q9Y2Z9')"
"('Q9Y265', 'P41279')"
"('P46060', 'P63165')"
"('P49407', 'O14920')"
"('P78369', 'P56750')"
"('P02533', 'Q00005')"
"('P49593', 'Q13153')"
"('Q13315', 'P54105')"
"('406894', 'Q15910')"
"('P62310', 'P54105')"
"('O15524', 'P16333')"
"('P05107', 'Q14192')"
"('406947', 'Q9BZW5')"
"('P19174', 'O43150')"
"('Q9BQ66', 'O60573')"
"('Q9UL45', 'Q9Y3C0')"
"('Q9HCS4', 'P09237')"
"('P56747', 'O75970')"
"('Q92759', 'Q01094')"
"('P42771', 'P40855')"
"('P38432', 'P24278')"
"('P61513', 'Q5UIP0')"
"('P13533', 'Q9NRG4')"
"('P63165', 'P11831')"
"('Q15750', 'P12277')"
"('Q16539', 'Q9HC29')"
"('Q2M1K9', 'Q93009')"
"('P01100', 'P05231')"
"('P63104', 'P67809')"
"('Q9UMX0', 'P41271')"
"('P62306', 'P31930')"
"('Q9HBI0', 'P53708')"
"('Q02094', 'Q14773')"
"('Q92830', 'P43246')"
"('P18146', 'P49585')"
"('O00468', 'P54259')"
"('Q01201', 'Q04864')"
"('Q14103', 'P04141')"
"('Q9UL18', 'P62913')"
"('Q14164', 'P48643')"
"('P14316', 'P01574')"
"('Q9UKX7', 'Q8IY92')"
"('P11234', 'Q13393')"
"('O43678', 'O43674')"
"('O95467', 'P63211')"
"('P15153', 'P98170')"
"('Q13555', 'P28482')"
"('O75419', 'P02768')"
"('P59768', 'P84996')"
"('51639', 'P40337')"
"('Q06546', 'Q14005')"
"('Q9Y4K3', 'P43405')"
"('Q96PX6', 'P51955')"
"('574493', 'Q9UNQ0')"
"('Q15075', 'O60784')"
"('P29375', 'P20226')"
"('Q92624', 'P05067')"
"('406979', 'Q8WY64')"
"('Q9Y230', 'Q9H6R7')"
"('P35544', 'P23396')"
"('O43707', 'Q15599')"
"('P42858', 'Q96ST3')"
"('Q5JVS0', 'P09104')"
"('Q9UHA4', 'Q5VU43')"
"('Q13077', 'Q15326')"
"('P19793', 'P55055')"
"('Q9NPI5', 'Q9NRC1')"
"('P46940', 'Q15149')"
"('P16333', 'P42167')"
"('O95503', 'Q71DI3')"
"('P06241', 'Q96RL7')"
"('Q99624', 'Q96S38')"
"('Q9UNN5', 'P62834')"
"('P61981', 'O95382')"
"('Q15311', 'P62330')"
"('O43676', 'O43674')"
"('O96013', 'Q9H1R3')"
"('P11387', 'Q9BUQ8')"
"('P62244', 'P62269')"
"('O14543', 'Q9Y4K3')"
"('Q9ULX6', 'Q14739')"
"('O00762', 'Q99848')"
"('P29353', 'Q99704')"
"('P51817', 'Q13522')"
"('Q04917', 'Q9BZL6')"
"('P11487', 'Q02763')"
"('Q9UPT5', 'Q8N6Y0')"
"('Q8IXH7', 'Q9NX55')"
"('P61254', 'O00442')"
"('O96019', 'Q8NFD5')"
"('Q8NH73', 'P38405')"
"('O43707', 'Q8WWI1')"
"('Q14511', 'O14965')"
"('Q5VVJ2', 'P07288')"
"('Q9H223', 'P51148')"
"('Q99755', 'O14640')"
"('P20908', 'Q05397')"
"('Q9Y6D9', 'Q496Y0')"
"('Q9NX70', 'Q9UMS4')"
"('P29375', 'P10276')"
"('O95166', 'O95210')"
"('P04637', 'O95967')"
"('P22314', 'Q8N2K1')"
"('Q9UQK1', '5512')"
"('Q13541', 'P53602')"
"('Q01094', 'Q75NE6')"
"('Q13049', 'P61088')"
"('P49755', 'O95759')"
"('P43364', 'Q9Y2X8')"
"('P49642', 'Q3ZCQ8')"
"('Q9UHF1', 'P49747')"
"('Q09028', 'Q8NHZ7')"
"('P35372', 'Q9UBI6')"
"('P61006', 'Q96CV9')"
"('Q5VTR2', 'Q9UNS2')"
"('P46109', 'Q13191')"
"('Q9NR46', 'Q15303')"
"('P07437', 'Q68CR1')"
"('Q9H981', 'Q6P4R8')"
"('Q96L33', 'Q13153')"
"('Q8WXH5', 'Q99650')"
"('Q9Y697', 'O95396')"
"('P55211', 'P07948')"
"('P08047', 'P62993')"
"('P38936', 'Q5T3J3')"
"('Q9H2G2', 'Q8NFP9')"
"('Q8IX07', 'P15976')"
"('P35626', 'Q8NGS8')"
"('Q8IVI9', 'P29474')"
"('Q9H0E2', 'Q6ZVM7')"
"('Q07864', 'P01106')"
"('P12882', 'O95793')"
"('Q9UDY2', 'O00501')"
"('Q9Y4K3', 'Q9BVC6')"
"('Q9Y4K3', 'P23526')"
"('Q9NY65', 'Q3ZCM7')"
"('Q08211', 'Q92620')"
"('O75817', 'P78345')"
"('P43360', 'Q53HC9')"
"('Q9UKV3', 'P78362')"
"('Q15654', 'P51617')"
"('P46934', 'P17948')"
"('Q99996', 'Q9UKE5')"
"('Q99996', 'Q9UHX1')"
"('P06241', 'P54753')"
"('Q9HAU5', 'Q9H1J1')"
"('Q96S82', 'P46379')"
"('P61244', 'P21675')"
"('Q15233', 'Q9Y572')"
"('P08754', 'Q15147')"
"('O00311', 'Q14566')"
"('P48740', 'P01024')"
"('Q9BVL2', 'Q7Z3B4')"
"('Q96EK5', 'P47804')"
"('P55196', 'P11274')"
"('O95400', 'P82279')"
"('P43364', 'Q16206')"
"('P55211', 'Q9Y2G2')"
"('Q00610', 'Q9UJY5')"
"('O00471', 'P42285')"
"('Q9NRI5', 'P43243')"
"('O60828', 'Q15428')"
"('P46108', 'O95157')"
"('P02686', 'O15264')"
"('Q02548', 'P11912')"
"('O15455', 'Q99836')"
"('Q07666', 'P17844')"
"('Q06609', 'P63279')"
"('Q09472', 'P10242')"
"('Q15714', 'P82279')"
"('P05771', 'O43889')"
"('Q9UJX4', 'Q9HCE7')"
"('P23508', 'P21796')"
"('P01112', 'P19174')"
"('P16083', 'Q9H8Y8')"
"('Q9P2S5', 'P35749')"
"('O00429', 'Q9NQG6')"
"('P67870', 'P25054')"
"('P04156', 'P42658')"
"('P62258', 'P56524')"
"('Q9Y230', 'P16104')"
"('O15105', 'Q96RT1')"
"('Q8TEW0', 'P84022')"
"('Q96IF1', 'Q9NRM7')"
"('Q15750', 'Q8IW41')"
"('P01111', 'P27361')"
"('P07204', 'P04070')"
"('Q7Z6G8', 'P00533')"
"('P02649', 'P00738')"
"('P28482', 'P01111')"
"('Q9UEF7', 'P56705')"
"('P32121', 'Q8NH54')"
"('O43353', 'Q7Z434')"
"('Q9NSI5', 'P55196')"
"('Q14790', 'P11021')"
"('Q13077', 'Q92844')"
"('P57057', 'P04278')"
"('P01579', 'P40238')"
"('O94818', 'Q16659')"
"('Q9Y5K5', 'Q8NBZ0')"
"('406996', 'P60484')"
"('P62140', 'P49427')"
"('O14775', 'P62879')"
"('P15153', 'P61586')"
"('P13232', 'P14316')"
"('O14807', 'Q9P212')"
"('P16104', 'P06899')"
"('Q13588', 'P29353')"
"('P36544', 'O43306')"
"('Q13642', 'P11171')"
"('Q9H1J7', 'O75197')"
"('Q16539', 'Q8NER1')"
"('O43318', 'O14920')"
"('P50151', 'P51828')"
"('Q9Y543', 'Q96EB6')"
"('O15264', 'O00571')"
"('O43251', 'Q07666')"
"('Q96GZ6', 'Q16659')"
"('Q9BY71', 'P16333')"
"('Q14558', 'Q13418')"
"('P05204', 'O15263')"
"('Q13118', 'Q15717')"
"('Q9UJ41', 'P20338')"
"('Q9NPF7', 'Q99062')"
"('P18077', 'P46777')"
"('O14602', 'O75821')"
"('P25098', 'P25024')"
"('P18054', 'P14555')"
"('P36406', 'P62256')"
"('Q14CB8', 'P54252')"
"('P18146', 'Q96NX5')"
"('Q9BXI2', 'P49736')"
"('P27348', 'P68104')"
"('Q7Z3C6', 'Q6ZRS2')"
"('P19174', 'Q05193')"
"('O43918', 'P62993')"
"('P20226', 'P52657')"
"('Q9HCU9', 'O75446')"
"('P06858', 'P02649')"
"('Q9GZT3', 'P01889')"
"('P05412', 'P56645')"
"('Q6UXN9', 'Q93079')"
"('Q13555', 'Q70SY1')"
"('P68431', 'P62993')"
"('P17987', 'Q13489')"
"('Q9NYJ8', 'O15379')"
"('Q96AG4', 'Q9UET6')"
"('P16070', 'P17676')"
"('O95405', 'Q7Z6E9')"
"('P05412', 'P20749')"
"('P78364', 'Q14781')"
"('P23258', 'A6NHL2')"
"('P05783', 'P22681')"
"('Q9UBW8', 'Q9UNS2')"
"('Q00987', 'P00533')"
"('P62993', 'O14776')"
"('P01243', 'Q15019')"
"('P29374', 'P06400')"
"('O75448', 'P49336')"
"('P62273', 'Q14240')"
"('Q8NHZ8', 'P30260')"
"('P54136', 'Q15287')"
"('P49915', 'P56545')"
"('P62256', 'Q8TDB6')"
"('O43719', 'Q15428')"
"('P01303', 'P28566')"
"('P27448', 'Q15560')"
"('P55854', 'Q92466')"
"('P0CG47', 'Q9Y4K3')"
"('Q15437', 'Q14164')"
"('Q9BZW8', 'O60880')"
"('O75152', 'P40692')"
"('P45973', 'P12956')"
"('Q13315', 'Q9UJA5')"
"('Q9BX70', 'Q96KM6')"
"('P00519', 'Q9UQ16')"
"('P56945', 'P50281')"
"('Q9UGI9', 'P54646')"
"('P28907', 'P08637')"
"('P46459', 'Q9UNK0')"
"('P51668', 'Q6ZSG1')"
"('Q14134', 'Q96AA8')"
"('P46782', 'P62263')"
"('Q9UII4', 'P51965')"
"('P49715', 'P17544')"
"('P08670', 'Q96HL8')"
"('Q6WCQ1', 'Q86UA6')"
"('Q96FW1', 'Q8IYW5')"
"('P10071', 'P10914')"
"('P19087', 'P16499')"
"('P10747', 'Q8WYR1')"
"('Q99759', 'Q9Y266')"
"('Q00577', 'P18146')"
"('Q13554', 'P01112')"
"('Q15013', 'Q15047')"
"('P01732', 'P01889')"
"('P05783', 'Q9UKW4')"
"('O95500', 'Q07157')"
"('P17655', 'Q6UXS9')"
"('Q9UKG9', 'P02768')"
"('Q8N138', 'O15269')"
"('P50616', 'Q4VXU2')"
"('Q9UKR5', 'Q96SN8')"
"('P06241', 'Q92529')"
"('P28074', 'Q9UET6')"
"('P48169', 'Q15111')"
"('P52735', 'Q9NV56')"
"('P60709', 'P08514')"
"('P14416', 'P30153')"
"('P17948', 'Q96B97')"
"('O75376', 'Q99933')"
"('P26368', 'Q15796')"
"('P19525', 'P46734')"
"('Q8IYB7', 'Q99689')"
"('P01889', 'P53007')"
"('Q9H2X6', 'Q9H3D4')"
"('B1A4H9', 'P17181')"
"('Q99459', 'Q13435')"
"('Q12933', 'P21333')"
"('P29353', 'Q92835')"
"('P36578', 'Q9UQ80')"
"('Q15365', 'Q99684')"
"('P49321', 'P18146')"
"('Q16570', 'P02776')"
"('Q8TD19', 'P60520')"
"('P05556', 'P17612')"
"('P52788', 'P19532')"
"('P62993', 'P08173')"
"('O75529', 'Q8NEM7')"
"('P36897', 'P10114')"
"('P40429', 'Q07021')"
"('Q9Y2G2', 'Q9HC29')"
"('Q13568', 'O00178')"
"('P63104', 'P50990')"
"('Q8TAD8', 'Q9NRR4')"
"('Q8NHY2', 'Q13619')"
"('P53355', 'Q16659')"
"('O43707', 'Q9UMD9')"
"('Q9BQ66', 'Q8TBB1')"
"('P14678', 'Q8TEQ6')"
"('P18621', 'P05387')"
"('P01571', 'P78552')"
"('P55157', 'P34820')"
"('P30405', 'P21796')"
"('Q9NPH9', 'P08887')"
"('Q05516', 'Q9Y333')"
"('P60002', 'P18146')"
"('P24941', 'Q13415')"
"('P28482', 'Q92905')"
"('P46019', 'P06737')"
"('Q9BTT4', 'Q8IX12')"
"('Q9H095', 'P46379')"
"('P01116', 'Q15759')"
"('Q8N1I0', 'Q8IXI1')"
"('Q13813', 'Q9Y5U2')"
"('P62136', 'Q86XI6')"
"('P05106', 'P63261')"
"('P46778', 'P05388')"
"('O75145', 'Q13136')"
"('Q13426', 'P12814')"
"('Q15811', 'P51681')"
"('Q13573', 'Q9UHD8')"
"('P01569', 'P15509')"
"('P41586', 'Q5JWF2')"
"('O75448', 'Q9NWA0')"
"('Q9H2G2', 'Q9HCM9')"
"('Q96KK5', 'O15379')"
"('P10144', 'P06748')"
"('Q99666', 'P46060')"
"('Q92569', 'P14415')"
"('P05423', 'P52434')"
"('Q9BRP4', '343477')"
"('P05161', 'Q02556')"
"('P06241', 'P50406')"
"('Q9Y2T4', 'Q8IY92')"
"('P18074', 'P10275')"
"('P36873', 'Q13263')"
"('P0CAP1', 'Q9P298')"
"('O75937', 'P84103')"
"('P60903', 'Q92934')"
"('Q14197', 'Q9BYD2')"
"('P60709', 'Q9BX66')"
"('Q15750', 'Q13158')"
"('P18146', 'P11137')"
"('Q9H093', 'Q16543')"
"('P09341', 'P25025')"
"('Q9BZY9', 'Q96JG8')"
"('Q99519', 'P51681')"
"('P26651', 'Q96F86')"
"('Q9Y3F4', 'Q9UHI6')"
"('P12931', 'Q9BYB0')"
"('P62316', 'Q16695')"
"('Q9BPX5', 'Q07890')"
"('Q01082', 'Q9Y572')"
"('Q14164', 'P13804')"
"('P29400', 'P31431')"
"('P82650', 'Q9UL18')"
"('P38405', 'P51828')"
"('406943', 'P26358')"
"('Q13573', 'Q14185')"
"('P01112', 'Q8WYR1')"
"('P18621', 'Q02543')"
"('P54762', 'P98172')"
"('406887', 'P01112')"
"('P09936', 'P83916')"
"('P34947', 'O00574')"
"('P13569', 'P02652')"
"('Q8WWB5', 'P12980')"
"('Q99615', 'Q9BUB5')"
"('P62308', 'Q15287')"
"('P62701', 'P46781')"
"('Q96N67', 'Q16637')"
"('P08047', 'P56645')"
"('P61244', 'P84022')"
"('O75956', 'P23381')"
"('Q13547', 'O75381')"
"('Q969Q6', 'P54284')"
"('Q9NRR5', 'Q969H8')"
"('P38117', 'Q14164')"
"('O43683', 'O95433')"
"('O95251', 'Q13415')"
"('P35222', 'Q9UJU2')"
"('P63211', 'O60840')"
"('Q8N6T7', 'Q9UNN5')"
"('P16499', 'P35913')"
"('Q8IYB3', 'Q8IX12')"
"('O75448', 'Q96HR3')"
"('O95376', 'P48664')"
"('Q9Y275', 'Q04864')"
"('O00214', 'P08648')"
"('Q96A65', 'Q9UHD2')"
"('Q13882', 'Q92625')"
"('Q9ULV1', 'P78352')"
"('P98171', 'Q9HBH0')"
"('P43405', 'P04626')"
"('P63104', 'Q9NSK0')"
"('Q07960', 'P12931')"
"('Q9NUU7', 'Q99750')"
"('Q7L5N1', 'P55210')"
"('P62837', 'Q9NS56')"
"('P14921', 'P04637')"
"('P52943', 'O95257')"
"('Q9Y6K9', 'Q00653')"
"('P23511', 'Q16181')"
"('Q9NZ42', 'Q96BI3')"
"('O60341', 'Q99250')"
"('P54253', 'Q99700')"
"('O00213', 'Q06481')"
"('P36873', 'O43889')"
"('Q86UW7', 'P62837')"
"('P63279', 'Q14789')"
"('Q9Y4K3', 'O14836')"
"('P21673', 'Q8IY81')"
"('Q9BPX5', 'Q14247')"
"('P35368', 'Q14344')"
"('P63165', 'Q7Z7K6')"
"('Q02156', 'P17252')"
"('O43493', 'Q9Y6Q5')"
"('Q04323', 'P0CG48')"
"('406937', 'Q08209')"
"('Q13315', 'P43246')"
"('P21580', 'Q15628')"
"('P35626', 'Q8NGL9')"
"('Q96RN5', 'Q13643')"
