negatives
"('Q15828', 'P01889')"
"('P56524', 'P06400')"
"('Q13547', 'P22670')"
"('Q08211', 'P35222')"
"('O60503', 'P17612')"
"('P40337', 'P07355')"
"('Q16695', 'P46940')"
"('P08865', 'P62244')"
"('Q9Y4K3', 'Q16576')"
"('Q9Y6K9', 'P56192')"
"('Q15796', 'Q9Y2K2')"
"('P53350', 'O14788')"
"('Q9UK08', 'O15264')"
"('P15498', 'P21860')"
"('Q9H0Y0', 'O14929')"
"('Q16288', 'P98077')"
"('P15374', 'Q15843')"
"('Q16778', 'Q71UI9')"
"('P15311', 'Q9Y6Q1')"
"('P0CG48', 'O00327')"
"('Q8IWV1', 'O00459')"
"('Q9NXK8', 'Q15797')"
"('P42338', 'Q13393')"
"('P13727', 'Q12873')"
"('P27658', 'Q6UY14')"
"('P20339', 'Q9H223')"
"('Q99459', 'Q96I25')"
"('Q12929', 'O15482')"
"('Q13315', 'Q8IX21')"
"('O00602', 'P26022')"
"('P29317', 'P98077')"
"('P25786', 'Q9UET6')"
"('Q86YC2', 'Q9UBU8')"
"('P62993', 'O75167')"
"('Q99623', 'Q14197')"
"('Q8WV28', 'Q9UKW4')"
"('Q9UKT4', 'Q13042')"
"('P61927', 'P26373')"
"('P27986', 'P29074')"
"('P49407', 'O14641')"
"('Q15853', 'Q04206')"
"('Q9NYB0', 'Q9BSI4')"
"('Q14209', 'P30304')"
"('Q14832', 'P62879')"
"('Q8IZP0', 'P16591')"
"('O75934', 'Q99459')"
"('P09038', 'P08069')"
"('Q9UKW4', 'P29353')"
"('O95251', 'Q99728')"
"('Q86UW9', 'P37235')"
"('P24593', 'P35555')"
"('P35626', 'Q8NGC6')"
"('O14733', 'Q13573')"
"('Q5JSL3', 'Q9H4E5')"
"('Q86VZ2', 'Q15291')"
"('P62987', 'P62829')"
"('Q92956', 'P31689')"
"('P04004', 'P23229')"
"('Q9NWB1', 'Q99700')"
"('Q15287', 'P09651')"
"('O95835', 'P06493')"
"('Q04206', 'Q9UN86')"
"('Q13017', 'P60953')"
"('Q9H211', 'P06493')"
"('P15248', 'Q99665')"
"('Q92731', 'Q9Y6X2')"
"('P10636', 'P23443')"
"('O95696', 'P33991')"
"('P61923', 'O60739')"
"('P32121', 'P47890')"
"('Q7L7L0', 'Q16778')"
"('P13987', 'Q9UKW4')"
"('P01225', 'P16473')"
"('Q7Z2G1', 'Q93077')"
"('P0CG48', 'Q9Y3D6')"
"('Q9Y2T4', 'P54289')"
"('P21796', 'Q9Y2Q3')"
"('P08631', 'P20936')"
"('O76071', 'O75419')"
"('Q9P2H0', 'O95257')"
"('P13995', 'P23508')"
"('O60503', 'P51817')"
"('O75448', 'Q86YW9')"
"('P40692', 'Q13315')"
"('Q92692', 'Q16659')"
"('Q13748', 'Q14164')"
"('Q9Y2Q3', 'P33991')"
"('P50750', 'P49336')"
"('P05783', 'P62993')"
"('Q15428', 'Q99459')"
"('Q9H7B4', 'P40425')"
"('P23467', 'Q13480')"
"('P15882', 'P84095')"
"('P36406', 'Q99816')"
"('Q15843', 'Q93034')"
"('Q9Y6K9', 'P10809')"
"('P18146', 'P22736')"
"('Q6Y7W6', 'P09234')"
"('P28070', 'P22392')"
"('P53004', 'P15336')"
"('Q9Y2X0', 'Q9Y4A5')"
"('Q05193', 'O00499')"
"('P00533', 'P58876')"
"('P35626', 'Q8NHC8')"
"('P35998', 'Q15008')"
"('O14976', 'P51959')"
"('P16220', 'Q04743')"
"('Q9P0J0', 'P03923')"
"('Q9GZT8', 'P49366')"
"('O15111', 'P35568')"
"('P46108', 'Q9Y2J2')"
"('Q6P2Q9', 'O95391')"
"('P30153', 'Q00653')"
"('Q8TE23', 'A8MTJ3')"
"('P0CG47', 'Q9UJM3')"
"('P62993', 'Q13702')"
"('Q6P4R8', 'Q53TQ3')"
"('P63151', 'Q05513')"
"('Q9Y6H5', 'O00193')"
"('Q13535', 'O00273')"
"('P08908', 'P59768')"
"('Q99677', 'P84996')"
"('Q969Q1', 'Q5T653')"
"('P24928', 'Q8TDG2')"
"('P18146', 'O00631')"
"('Q16777', 'P06899')"
"('P38398', 'Q8WXE1')"
"('P36578', 'Q99558')"
"('P11473', 'Q15466')"
"('O75177', 'Q8HWS3')"
"('Q15750', 'Q16643')"
"('P19086', 'P30542')"
"('Q02363', 'Q5UIP0')"
"('P08123', 'Q13683')"
"('P23025', 'Q9NS23')"
"('P08238', 'Q96A26')"
"('P11171', 'P49720')"
"('Q9H4P4', 'P08581')"
"('P62917', 'Q9UL18')"
"('P28482', 'P01100')"
"('O94761', 'Q00005')"
"('O60675', 'Q16621')"
"('P16615', 'P13569')"
"('P19793', 'O60869')"
"('Q8IX12', 'Q13242')"
"('Q9H0E2', 'P02794')"
"('Q05516', 'Q8WXG1')"
"('Q12809', 'Q14318')"
"('P04179', 'P23508')"
"('Q9NQS3', 'Q495A1')"
"('P30876', 'Q86UL8')"
"('O75122', 'O94817')"
"('P16581', 'Q92896')"
"('Q14626', 'P29597')"
"('P56199', 'Q07889')"
"('Q15843', 'Q03135')"
"('Q9Y4K3', 'P43405')"
"('Q9Y375', 'P10809')"
"('Q8TAA9', 'Q96B18')"
"('P10809', 'P08246')"
"('Q8WWF5', 'O75800')"
"('Q969Q6', 'Q8WXS5')"
"('P51948', 'Q92759')"
"('Q9Y5K5', 'P28066')"
"('Q6DRA6', 'Q9C005')"
"('O95786', 'O14920')"
"('O95786', 'P05161')"
"('P26038', 'P12814')"
"('Q8WUI4', 'P55211')"
"('P62993', 'Q07912')"
"('P20749', 'Q04206')"
"('P42574', 'P41091')"
"('O14737', 'Q9UKE5')"
"('Q14137', 'P32121')"
"('P12931', 'Q8N5H7')"
"('P14778', 'P46734')"
"('P22612', 'P49841')"
"('Q15750', 'O60287')"
"('Q8IZJ0', 'Q99665')"
"('P62807', 'Q7L7L0')"
"('P12931', 'P17302')"
"('P23528', 'Q12792')"
"('P41240', 'Q9NWQ8')"
"('Q6MZP7', 'Q08999')"
"('P19320', 'Q92569')"
"('P48740', 'P0C0L4')"
"('P50914', 'Q9Y3U8')"
"('O60264', 'Q9UBC5')"
"('P12272', 'Q03431')"
"('Q9NYG5', 'P14635')"
"('Q9UBZ9', 'P12004')"
"('P01584', 'Q15306')"
"('Q13573', 'P46100')"
"('P46976', 'P13807')"
"('P51571', 'O14730')"
"('Q8NDV7', 'P11940')"
"('O15131', 'P32320')"
"('O75400', 'Q9H492')"
"('P35813', 'P35222')"
"('Q86YW0', 'Q15139')"
"('Q05519', 'P52756')"
"('P50914', 'P05388')"
"('Q9BWH6', 'P60510')"
"('P0CG04', 'P01857')"
"('P48023', 'O95049')"
"('P17706', 'P51692')"
"('Q6IFH4', 'P38405')"
"('Q9Y5I1', 'P46108')"
"('Q04917', 'P62258')"
"('O00232', 'P35998')"
"('P30307', 'Q9Y250')"
"('Q9Y2K2', 'P62258')"
"('Q15366', 'Q96PU8')"
"('P04141', 'P26951')"
"('Q9H204', 'Q15788')"
"('P25705', 'P06576')"
"('P15924', 'Q13573')"
"('P05556', 'P26006')"
"('P17301', 'Q9Y490')"
"('Q13547', 'P35680')"
"('P62875', 'Q8N7H5')"
"('Q15554', 'P54132')"
"('Q14571', 'Q9UQM7')"
"('P35998', 'P01241')"
"('O43914', 'P78324')"
"('Q96N67', 'O00212')"
"('Q14442', 'Q9BRB3')"
"('Q9H293', 'P46379')"
"('Q9UPM9', 'Q01780')"
"('P51817', 'Q07699')"
"('O75376', 'Q05516')"
"('Q13586', 'Q9BRQ5')"
"('P42768', 'P06241')"
"('P00533', 'Q02750')"
"('Q14457', 'Q9P0N9')"
"('P63165', 'P83916')"
"('Q15436', 'Q5JRA6')"
"('Q06547', 'Q96M61')"
"('P05187', 'O43292')"
"('O43292', 'Q13002')"
"('P37108', 'O60739')"
"('Q9H0T7', 'Q04771')"
"('Q5VTD9', 'P38398')"
"('Q16611', 'P52565')"
"('P43360', 'Q53HC9')"
"('P62330', 'O60763')"
"('Q12912', 'P63104')"
"('P78527', 'O43156')"
"('Q8WWI1', 'P55196')"
"('P21860', 'P52333')"
"('Q14247', 'P61160')"
"('P51817', 'P15735')"
"('P41595', 'P30679')"
"('P14625', 'P31751')"
"('Q14188', 'Q16254')"
"('P62993', 'P21917')"
"('P09651', 'P48634')"
"('Q9BY27', 'P19012')"
"('Q14160', 'Q99759')"
"('P31943', 'O43390')"
"('P21802', 'O95208')"
"('P25787', 'P20618')"
"('P53618', 'Q8NFJ8')"
"('Q9UJX3', 'O95997')"
"('P30480', 'P46108')"
"('Q8N163', 'Q53HC9')"
"('Q9Y6M9', 'O95169')"
"('Q9UET6', 'Q15843')"
"('Q13247', 'O60508')"
"('Q99750', 'O00144')"
"('P19012', 'Q8TAB5')"
"('P62263', 'P62857')"
"('Q9Y297', 'Q13200')"
"('P08173', 'Q13596')"
"('P78406', 'Q96EE3')"
"('Q96E14', 'Q9H9A7')"
"('P01116', 'P42338')"
"('P40225', 'P24394')"
"('Q15464', 'O75791')"
"('Q99878', 'O15379')"
"('P20823', 'P13569')"
"('Q15572', 'Q01105')"
"('P48729', 'O60346')"
"('P55103', 'Q8NER5')"
"('P01566', 'P31785')"
"('Q15843', 'Q07020')"
"('P34931', 'Q8IZD4')"
"('Q13573', 'Q92888')"
"('Q92997', 'Q9H0I2')"
"('P22626', 'P51991')"
"('Q00005', 'P26196')"
"('Q92993', 'P21673')"
"('Q13573', 'Q7Z5K2')"
"('Q7Z6G3', 'Q96HA8')"
"('Q15642', 'Q9Y4D1')"
"('O15379', 'P62805')"
"('P24539', 'P18859')"
"('O75751', 'Q9UJU5')"
"('Q9NR46', 'Q96JG8')"
"('O43809', 'Q01201')"
"('Q13643', 'Q14847')"
"('Q9Y5X2', 'P06241')"
"('P31749', 'P06748')"
"('Q9Y3T6', 'Q00005')"
"('Q04724', 'P50453')"
"('O95169', 'O95182')"
"('P31751', 'Q02930')"
"('Q8IWA4', 'Q15714')"
"('Q14008', 'O15117')"
"('Q8N3C0', 'P16220')"
"('O60675', 'O14867')"
"('P33076', 'P08047')"
"('P21246', 'P24522')"
"('Q92574', 'P35241')"
"('Q9UHQ7', 'P12273')"
"('Q16659', 'P62987')"
"('Q9NRX3', 'P22459')"
"('Q99717', 'P50616')"
"('O43597', 'Q07889')"
"('P67775', 'P42224')"
"('P02778', 'Q99873')"
"('O94817', 'Q14152')"
"('P01100', 'Q96EB6')"
"('Q9UK80', 'Q01780')"
"('Q96SB3', 'Q16821')"
"('Q99683', 'P32121')"
"('P39019', 'Q13573')"
"('P18124', 'P60709')"
"('Q9UNS2', 'P01889')"
"('Q86Y39', 'O95299')"
"('Q14511', 'Q8IZD9')"
"('P61978', 'Q08211')"
"('Q7Z7A1', 'Q9Y6R4')"
"('Q9UK59', 'P12980')"
"('P04626', 'P15498')"
"('Q96AH8', 'Q14164')"
"('P23409', 'Q02363')"
"('P31946', 'O43896')"
"('P15248', 'Q13261')"
"('Q9P2T0', 'Q99750')"
"('O75251', 'O75438')"
"('Q8IX12', 'Q9BYV6')"
"('Q92622', 'Q99570')"
"('P56704', 'Q9UP38')"
"('P04637', 'P29317')"
"('Q9NQS7', 'Q96GD4')"
"('Q86U06', 'P27694')"
"('P57678', 'Q9Y675')"
"('Q9UM47', 'Q86Y01')"
"('P62841', 'P62851')"
"('P09884', 'P49642')"
"('O43707', 'P53708')"
"('Q9UKE5', 'Q12933')"
"('Q8IZC6', 'P31431')"
"('P80192', 'P45985')"
"('Q9BY41', 'Q7Z2G1')"
"('Q8IX12', 'Q8IWZ8')"
"('Q9BUF5', 'P68366')"
"('P04183', 'O94805')"
"('P01106', 'Q9H3U1')"
"('Q5VU43', 'O95257')"
"('P08172', 'Q9UK08')"
"('P23142', 'P54259')"
"('Q969T4', 'Q8N9I9')"
"('Q06124', 'P06239')"
"('P31949', 'P11171')"
"('P60520', 'P16152')"
"('Q9NZ81', 'P62937')"
"('O75643', 'Q15029')"
"('P42766', 'Q9BVA1')"
"('P78364', 'Q9HAT8')"
"('O75056', 'P34741')"
"('Q7Z434', 'Q92844')"
"('O15530', 'P23470')"
"('Q13315', 'Q13526')"
"('P78545', 'P07237')"
"('P67775', 'P51692')"
"('P24941', 'P18146')"
"('O75347', 'O60739')"
"('P08648', 'Q13797')"
"('Q15428', 'Q8N163')"
"('P78545', 'Q9UQ90')"
"('Q9ULJ6', 'P01106')"
"('Q9P0N9', 'Q92574')"
"('Q16595', 'Q96RG2')"
"('Q9BQ66', 'Q96ME1')"
"('P62701', 'Q00653')"
"('Q9NQZ3', 'Q8N9W6')"
"('Q9H8Y8', 'P61019')"
"('P03901', 'O95872')"
"('P61247', 'O00422')"
"('P45983', 'Q8TEQ6')"
"('Q99942', 'Q9Y385')"
"('P12814', 'P56199')"
"('P61077', 'P14373')"
"('Q13094', 'Q15464')"
"('O00221', 'P62158')"
"('P34820', 'Q9H2G2')"
"('Q9Y265', 'P62330')"
"('O43242', 'P43686')"
"('Q15797', 'Q8WUD1')"
"('P51608', 'O15055')"
"('O43150', 'P27986')"
"('O94991', 'P49716')"
"('P15170', 'Q13310')"
"('P21796', 'Q9H0C2')"
"('O15371', 'P55010')"
"('P00747', 'O00254')"
"('P05412', 'Q9NR30')"
"('P42345', 'P63104')"
"('Q9UK08', 'P48051')"
"('P49459', 'Q6P1J9')"
"('Q14CW9', 'Q9UHV2')"
"('P01133', 'P29317')"
"('Q96ST3', 'P41182')"
"('Q75N90', 'P38936')"
"('O75140', 'P25788')"
"('Q9UBY5', 'P63092')"
"('Q14451', 'P54762')"
"('Q15369', 'P55036')"
"('Q8IVL1', 'P25054')"
"('P35368', 'P01857')"
"('P49642', 'P60900')"
"('P63208', 'Q15796')"
"('Q00005', 'Q96Q15')"
"('Q99750', 'Q8WUT4')"
"('P67870', 'P14678')"
"('P30101', 'P10909')"
"('Q9UI14', 'Q8TB24')"
"('P21980', 'O00629')"
"('P04632', 'Q9H1Y0')"
"('O15131', 'P00367')"
"('P00491', 'Q5RL73')"
"('P63104', 'Q01813')"
"('Q13228', 'P27694')"
"('Q13416', 'Q15554')"
"('Q8NEY8', 'Q16543')"
"('Q07890', 'P35579')"
"('Q13363', 'Q15291')"
"('Q96J02', 'O15519')"
"('Q13191', 'Q6WCQ1')"
"('Q16181', 'Q15019')"
"('Q9NRQ2', 'O15162')"
"('P26196', 'Q9GZS1')"
"('P56945', 'Q05209')"
"('O14493', 'P04278')"
"('Q9UKV8', 'Q00325')"
"('P30480', 'Q06210')"
"('P49407', 'P25025')"
"('Q13573', 'P62263')"
"('O43521', 'Q07817')"
"('P49792', 'Q9Y613')"
"('Q96RI0', 'Q5JWF2')"
"('P15153', 'P52564')"
"('Q9Y478', 'Q9BQ67')"
"('Q09472', 'P54725')"
"('Q6STE5', 'P38398')"
"('P01569', 'P16871')"
"('Q02878', 'P46778')"
"('Q9Y6Q6', 'Q13077')"
"('Q9HCE7', 'P08581')"
"('P08581', 'Q92529')"
"('P18754', 'P13378')"
"('Q96PE3', 'P07384')"
"('Q8WWI1', 'P31947')"
"('Q8IZJ0', 'Q13261')"
"('Q13547', 'P06454')"
"('Q6P1M3', 'Q15700')"
"('Q9Y6J8', 'Q9H223')"
"('Q96CS7', 'Q15323')"
"('O94818', 'P43364')"
"('P24928', 'Q9NWA0')"
"('P26196', 'Q00005')"
"('P07910', 'P38159')"
"('P62633', 'P61626')"
"('Q00653', 'P01566')"
"('P63104', 'Q9Y2K2')"
"('Q99504', 'P21675')"
"('Q7Z4Q2', 'Q9Y2Q3')"
"('Q9NPI8', 'Q9NW38')"
"('Q9UHA4', 'Q02750')"
"('Q15714', 'Q15047')"
"('Q6ZVL6', 'P54259')"
"('Q8N339', 'P58062')"
"('Q8WYH8', 'P25054')"
"('Q04771', 'Q9NYS0')"
"('Q9UET6', 'P31150')"
"('Q9NQU5', 'Q16539')"
"('P10827', 'Q92831')"
"('Q9NYJ8', 'P46734')"
"('P09471', 'O00555')"
"('Q8NDV3', 'Q9UJ98')"
"('A7MCY6', 'Q9UKV8')"
"('P63272', 'P08758')"
"('P51817', 'P61224')"
"('Q6ZW49', 'P68431')"
"('O94776', 'Q13547')"
"('Q07890', 'P46108')"
"('Q8NBT2', 'O95229')"
"('Q969G6', 'P19438')"
"('P62805', 'O14929')"
"('P29353', 'O00193')"
"('P04637', '26765')"
"('Q13324', 'P06850')"
"('P47914', 'P62917')"
"('Q01082', 'Q6VMQ6')"
"('Q32MZ4', 'Q13045')"
"('Q8N9I9', 'P62837')"
"('P49407', 'Q96GQ7')"
"('Q7Z6B7', 'P17081')"
"('P20073', 'O14964')"
"('Q14197', 'O75616')"
"('Q00987', 'Q13547')"
"('Q04759', 'P27448')"
"('Q8WUM4', 'Q9BY43')"
"('Q99683', 'P15170')"
"('P04637', 'Q66K89')"
"('Q9NQB0', 'P46937')"
"('P27487', 'P01303')"
"('Q16621', 'P62987')"
"('O96017', 'P56645')"
"('Q92831', 'Q8IXJ6')"
"('P04637', 'Q13568')"
"('P05129', 'Q05397')"
"('P51817', 'Q04206')"
"('Q86XP3', 'O15042')"
"('Q13409', 'Q9BQE3')"
"('Q9Y463', 'Q13153')"
"('Q99714', 'Q9HBG4')"
"('O00220', 'P21580')"
"('O43561', 'P12314')"
"('Q9P2D1', 'Q86U86')"
"('Q96EF6', 'P63208')"
"('Q9UID3', 'P49841')"
"('P01116', 'P45984')"
"('P46937', 'P36402')"
"('P25788', 'P52948')"
"('P42263', 'Q12840')"
"('P37840', 'P19419')"
"('P60520', 'O14818')"
"('Q9H6S0', 'P51617')"
"('P10070', 'Q9UMX1')"
"('P35626', 'P25116')"
"('P00533', 'P08107')"
"('Q9ULK6', 'P51668')"
"('Q676U5', 'Q9GZQ8')"
"('Q9NZS9', 'P62837')"
"('Q9Y6X8', 'P54253')"
"('Q9UBN7', 'P49321')"
"('P51946', 'P10827')"
"('Q14C86', 'P31946')"
"('Q9UHD2', 'P63165')"
"('P13612', 'Q13683')"
"('Q00978', 'A1A4Y4')"
"('P62136', 'Q93100')"
"('Q13191', 'Q08334')"
"('P35236', 'P53778')"
"('Q9BQ15', 'Q9NRY2')"
"('Q9Y572', 'P09651')"
"('P05019', 'P24593')"
"('P33778', 'Q9P0M6')"
"('P35225', 'P14784')"
"('O00222', 'P50151')"
"('P46459', 'O76081')"
"('P32121', 'Q66LE6')"
"('O14640', 'P21291')"
"('Q9NQ55', 'Q9NX58')"
"('P22392', 'Q16576')"
"('P02766', 'P02647')"
"('Q9BVJ7', 'P17405')"
"('P21926', 'P18146')"
"('P09341', 'P25024')"
"('Q12873', 'Q13263')"
"('P31785', 'P48736')"
"('Q99459', 'Q7KZI7')"
"('Q9H5V7', 'Q9UKT9')"
"('P19438', 'Q9Y6D5')"
"('P18084', 'P26006')"
"('Q13683', 'Q07889')"
"('O95343', 'O75496')"
"('Q5XKP0', 'P01891')"
"('O95059', 'P06576')"
"('P21917', 'P04899')"
"('P01106', 'Q9Y4I1')"
"('Q9UKW4', 'Q9H0H5')"
"('Q15306', 'P05112')"
"('Q9P2Y5', 'Q9Y4P1')"
"('Q9Y6E0', 'O43815')"
"('P55036', 'Q15369')"
"('Q9GZT8', 'Q96MA1')"
"('Q99873', 'Q07666')"
"('P00533', 'Q8IZW8')"
"('O60508', 'Q9HCE7')"
"('P23284', 'P01236')"
"('P62306', 'O15527')"
"('P78406', 'P12270')"
"('P09619', 'Q07889')"
"('Q9BPX6', 'Q8IY92')"
"('P43897', 'P63104')"
"('Q9BX70', 'Q9NPI1')"
"('P56199', 'P46108')"
"('P17931', 'Q29983')"
"('O75528', 'O75529')"
"('O43353', 'P04049')"
"('P81605', 'O95402')"
"('P23229', 'Q9Y6N6')"
"('Q9H9G7', 'P07900')"
"('Q9NPH0', 'Q9UBM7')"
"('P84077', 'P01106')"
"('Q96A54', 'Q9Y478')"
"('Q96FN4', 'Q6W2J9')"
"('Q9NX70', 'P61218')"
"('P06400', 'P38398')"
"('Q71F56', 'Q86YW9')"
"('O15550', 'Q9UBL3')"
"('P46937', 'P62258')"
"('P32121', 'Q14978')"
"('O95685', 'P41236')"
"('Q9C0E8', 'Q9HD42')"
"('P07288', 'Q9Y3R0')"
"('Q13164', 'Q05513')"
"('P28065', 'Q15788')"
"('P46108', 'P17600')"
"('Q96NZ8', 'P12644')"
"('Q16543', 'Q99558')"
"('P02686', 'Q9UEW8')"
"('Q99750', 'O15015')"
"('P41225', 'Q15583')"
"('P62714', 'P50990')"
"('Q9Y230', 'O43318')"
"('Q13315', 'Q9UKJ3')"
"('Q16445', 'P46459')"
"('Q9H5I1', 'Q5T3J3')"
"('O43318', 'P01375')"
"('P16333', 'Q15078')"
"('P51784', 'Q14457')"
"('Q92673', 'Q9UJY5')"
"('P25100', 'P29992')"
"('O15297', 'Q16539')"
"('P46977', 'Q86WV6')"
"('P41279', 'Q08380')"
"('P52797', 'P10721')"
"('Q16254', 'Q14566')"
"('P45452', 'P01100')"
"('P35749', 'P25054')"
"('P05198', 'P41091')"
"('Q9HAV7', 'P01889')"
"('Q96RR1', 'P61956')"
"('P63244', 'P18206')"
"('P52630', 'P09914')"
"('145781', 'P53567')"
"('P68366', 'O43237')"
"('P04899', 'P27986')"
"('Q6AI08', 'O15085')"
"('O15198', 'A4FU01')"
"('O14641', 'P19784')"
"('P01889', 'Q99873')"
"('P35222', 'O95405')"
"('Q9HBG4', 'Q13625')"
"('O43242', 'Q99460')"
"('P61978', 'P38159')"
"('Q15555', 'P25791')"
"('P08637', 'P43403')"
"('O75665', 'Q9P2H0')"
"('Q9HC98', 'P24390')"
"('407015', 'Q15910')"
"('Q12986', 'P07910')"
"('P01877', 'O94921')"
"('O15467', 'P51686')"
"('P04156', 'Q14011')"
"('Q16611', 'Q9GZX7')"
"('P07355', 'P01243')"
"('Q9Y4L5', 'P62837')"
"('P68402', 'P11171')"
"('O43559', 'P04629')"
"('Q15291', 'Q9HCK8')"
"('Q9UBZ4', 'Q15834')"
"('P16949', 'Q9NRR5')"
"('Q8N6D2', 'P61088')"
"('P18887', 'P09874')"
"('P49407', 'Q14978')"
"('Q92945', '406890')"
"('P12111', 'P30101')"
"('P25929', 'P63096')"
"('P18077', 'P05386')"
"('Q13547', 'P25963')"
"('Q9UL18', 'Q9UNQ2')"
"('O15105', 'P36897')"
"('Q96AH8', 'Q9BQE3')"
"('Q16594', 'O60684')"
"('O95163', 'P01106')"
"('Q05655', 'P19438')"
"('Q13112', 'Q9Y294')"
"('P42224', 'P41217')"
"('P01106', 'Q9NPB8')"
"('P62277', 'Q9UKV8')"
"('Q9UBN7', 'P06899')"
"('Q15700', 'Q15303')"
"('Q9HB71', 'Q14164')"
"('Q92574', 'Q13619')"
"('P33241', 'Q9H4B4')"
"('P35658', 'P42224')"
"('Q9UQC2', 'P46109')"
"('Q9BYC9', 'Q92995')"
"('O75815', 'O95197')"
"('Q70EL1', 'P54259')"
"('P61964', 'Q99880')"
"('P33993', 'O95696')"
"('P62993', 'O43559')"
"('P26599', 'P06748')"
"('P28566', 'O14775')"
"('Q9UBZ4', 'P12004')"
"('Q8NHW4', 'P51677')"
"('P38159', 'Q8TDY2')"
"('Q9Y5K5', 'P48556')"
"('P63104', 'P50552')"
"('Q96QR1', 'Q96JB5')"
"('O60506', 'Q14CS0')"
"('Q5QNW6', 'Q71UI9')"
"('Q5T3J3', 'Q99728')"
"('O43707', 'Q04206')"
"('P37173', 'O43294')"
"('Q9UBC1', 'Q9NQ29')"
"('P25942', 'P52333')"
"('P01374', 'P01375')"
"('P48039', 'P63218')"
"('Q15843', 'Q13617')"
"('P24863', 'Q15306')"
"('P15692', 'P40763')"
"('Q15750', 'Q15435')"
"('Q13572', 'Q99459')"
"('Q9Y4K3', 'P04350')"
"('Q12824', 'P04141')"
"('Q96C19', 'O75771')"
"('O95163', 'P42772')"
"('Q9NZD8', 'Q9NTM9')"
"('Q9Y6M9', 'P03886')"
"('P08581', 'P23470')"
"('P01241', 'P11586')"
"('O15344', 'Q9UJV3')"
"('O43745', 'P19634')"
"('P10767', 'P16234')"
"('Q86VK4', 'P0CAP1')"
"('P62979', 'Q15078')"
"('Q8N163', 'O76071')"
"('O43312', 'O94762')"
"('P15927', 'Q13416')"
"('Q15345', 'Q93034')"
"('P10276', 'O43174')"
"('Q99683', 'P08107')"
"('O75626', 'Q15306')"
"('P04637', 'Q16666')"
"('P63010', 'Q5VWP2')"
"('P19876', 'P51685')"
"('P23467', 'P27361')"
"('P11233', 'O00471')"
"('Q9UN74', 'P04406')"
"('Q9P0W0', 'P32927')"
"('P35626', 'Q6IF42')"
"('P62314', 'P54105')"
"('P46937', 'P27348')"
"('Q01415', 'P13637')"
"('P46108', 'Q9BYB0')"
"('O95251', 'Q96BR9')"
"('O60674', 'P07947')"
"('P82914', 'Q96EY7')"
"('P04075', 'O15264')"
"('Q9UKM9', 'Q13573')"
"('P42566', 'P22455')"
"('Q99502', 'Q9NPC8')"
"('P54257', 'P48169')"
"('Q99459', 'Q9UBP9')"
"('P63000', 'Q15080')"
"('Q9NPY3', 'P02452')"
"('O95832', 'P57739')"
"('Q99525', 'O14929')"
"('P36894', 'P27361')"
"('P16220', 'P41134')"
"('Q9BVJ6', 'O14986')"
"('P16949', 'P11021')"
"('P01024', 'Q16581')"
"('Q9NPF5', 'O96019')"
"('Q9UL03', 'P54257')"
"('Q92793', 'P23497')"
"('P10275', 'P35869')"
"('P26599', 'Q99729')"
"('406887', 'Q9H9Z2')"
"('Q96E14', 'Q5UIP0')"
"('Q08752', 'Q9HAU4')"
"('O95169', 'P35080')"
"('Q14164', 'Q9NR30')"
"('P10589', 'Q00403')"
"('P61981', 'P05129')"
"('P38646', 'P21796')"
"('P03372', 'P19838')"
"('Q9BUV8', 'O15260')"
"('Q7Z6J4', 'Q15287')"
"('Q8IY92', 'Q9NWU2')"
"('O96017', 'P38398')"
"('P04745', 'P23528')"
"('Q6UXN9', 'Q13619')"
"('Q13541', 'P67775')"
"('P52294', 'P38398')"
"('Q8IYD8', 'Q9UBZ9')"
"('P05113', 'Q8IU57')"
"('P07942', 'P26006')"
"('P31942', 'Q9Y6E0')"
"('P12270', 'Q99459')"
"('P02766', 'P31942')"
"('P35626', 'Q8NH16')"
"('Q14155', 'Q14160')"
"('O14974', 'P06241')"
"('O76083', 'Q13049')"
"('P34947', 'O00574')"
"('P67775', 'P23443')"
"('Q9Y2I6', 'Q7Z3B3')"
"('Q13315', 'Q15029')"
"('Q9P2W3', 'P48051')"
"('Q92794', 'P33991')"
"('Q9BXI2', 'O43929')"
"('P03891', 'Q9UI09')"
"('P83731', 'Q02878')"
"('Q9NRI5', 'Q8TDR0')"
"('Q9GZT8', 'Q9NTM9')"
"('Q9UPP1', 'O15047')"
"('O95139', 'O75489')"
"('O95983', 'Q16576')"
"('P84103', 'Q08211')"
"('P84098', 'P05388')"
"('P59901', 'P43405')"
"('Q16401', 'Q9UNM6')"
"('Q15796', 'P62826')"
"('Q99613', 'Q14152')"
"('P01106', 'Q96P53')"
"('Q9UQF2', 'P05067')"
"('Q9Y4P1', 'Q9BSB4')"
"('O00292', 'Q96S42')"
"('Q9Y478', 'P26038')"
"('P02452', 'Q9UKX5')"
"('P11488', 'P35913')"
"('P35268', 'Q92901')"
"('P30481', 'P61769')"
"('Q8NHZ8', 'Q9UJX2')"
"('Q9UKV8', '574411')"
"('Q13315', 'Q8N3X1')"
"('Q13191', 'O43150')"
"('Q86XI2', 'Q6IBW4')"
"('P56537', 'P30085')"
"('P20265', 'P56693')"
"('Q06187', 'O00220')"
"('P42566', 'O95782')"
"('P35080', 'Q9Y478')"
"('Q96HC4', 'P52272')"
"('Q8TEW0', 'P57087')"
"('O95999', 'O43353')"
"('Q08050', 'P30304')"
"('Q02543', 'Q9UL18')"
