negatives
"('P10124', 'P16070')"
"('Q04206', 'Q5VVH5')"
"('Q9Y5S9', 'Q9H0W8')"
"('Q14562', 'Q8IWX8')"
"('Q9UK85', 'P46108')"
"('Q15796', 'Q99717')"
"('Q9Y4E8', 'P23368')"
"('Q9H2G2', 'O43561')"
"('Q05397', 'P18084')"
"('Q9NX95', 'P47914')"
"('Q13283', 'Q08881')"
"('Q93077', 'Q92481')"
"('Q13535', 'Q96RU2')"
"('P25205', 'O75419')"
"('Q96LC7', 'Q06124')"
"('P55211', 'Q8WUI4')"
"('P62070', 'P12956')"
"('O75530', '7503')"
"('Q14188', 'O75461')"
"('O95402', 'Q93074')"
"('Q01955', 'Q13683')"
"('Q14315', 'P08648')"
"('Q8TE12', 'P51116')"
"('Q13547', 'P12004')"
"('O75643', 'O43187')"
"('O60343', 'O60303')"
"('Q86YW0', 'P05771')"
"('O95433', 'Q8TEW0')"
"('Q9UQE7', 'Q9P2S5')"
"('Q6P158', 'Q9NX58')"
"('P37231', 'O75448')"
"('Q9NZ08', 'P38159')"
"('P18146', 'Q9UGC6')"
"('P01106', 'P28070')"
"('O95257', 'Q9Y6R4')"
"('Q9H7L9', 'Q9UK53')"
"('P46781', 'P01889')"
"('O00442', 'Q99459')"
"('O60613', 'P12956')"
"('Q13489', 'Q6GPH4')"
"('P49207', 'P62829')"
"('Q15648', 'P49336')"
"('Q9BY77', 'P23443')"
"('P01574', 'P32927')"
"('P19525', 'Q8N5Z5')"
"('Q9BTM1', 'O15379')"
"('Q96L34', 'Q93009')"
"('Q05397', 'O94817')"
"('P29597', 'Q99570')"
"('Q16537', 'Q562F6')"
"('Q7Z6L1', 'P78371')"
"('Q9Y6W5', 'Q9UQB8')"
"('Q15759', 'Q9NZ63')"
"('P13747', 'P43631')"
"('Q92597', 'P21397')"
"('P29372', 'P25788')"
"('Q9BTT4', 'O94762')"
"('Q9HAP6', 'O95477')"
"('O76061', 'O95831')"
"('Q15545', 'P25490')"
"('Q08050', 'Q13309')"
"('Q9Y3D8', 'Q8WXF1')"
"('Q9NQC7', 'Q969G3')"
"('P10966', 'P10321')"
"('Q14766', 'P10600')"
"('P06899', 'Q8WUI4')"
"('Q8IZJ0', 'P14784')"
"('Q8N1C3', 'Q9NQX3')"
"('P08047', 'Q08050')"
"('P17676', 'O00744')"
"('P80303', 'P55212')"
"('Q86VZ2', 'P03372')"
"('P05423', 'Q15759')"
"('Q99689', 'Q5MIZ7')"
"('P48507', 'Q9BRT8')"
"('Q6PI98', 'Q9Y265')"
"('P51817', 'Q9UGJ0')"
"('Q9H0D6', 'Q13148')"
"('P22455', 'P27986')"
"('O60861', 'Q7L576')"
"('P0CG48', 'O00303')"
"('P13010', 'Q9H9Q4')"
"('P09471', 'P61421')"
"('O95751', 'Q9H5V7')"
"('Q9H171', 'P01889')"
"('P10276', 'P55345')"
"('Q01081', 'Q8TBK6')"
"('Q14416', 'P63218')"
"('P50151', 'P11229')"
"('Q93062', 'Q5T5S1')"
"('O75751', 'P00519')"
"('P28340', 'Q9HCU8')"
"('Q9UNN5', 'O14713')"
"('Q96BH1', 'Q5VVX9')"
"('O43187', 'P08138')"
"('Q8ND25', 'P61088')"
"('Q86X95', 'Q9Y618')"
"('O60664', 'P51151')"
"('P51451', 'P40259')"
"('P08246', 'Q96KQ7')"
"('P45983', 'P63267')"
"('P17844', 'Q13547')"
"('P49815', 'Q12778')"
"('P53350', 'Q8IYD8')"
"('Q04756', 'P14210')"
"('Q14697', 'P78545')"
"('P26368', 'O43251')"
"('Q9UNM6', 'Q13200')"
"('Q9HCU9', 'P21675')"
"('P98170', 'P0CG48')"
"('P35222', 'Q09472')"
"('Q9H1Y0', 'Q13087')"
"('P51817', 'Q8TD86')"
"('Q9H0M0', 'Q13485')"
"('Q8IXJ6', 'Q8N1N4')"
"('P31946', 'O14757')"
"('Q9H2G4', 'Q16650')"
"('O43237', 'Q71U36')"
"('Q92769', 'P11308')"
"('Q9Y2Q3', 'Q9UKF6')"
"('Q13243', 'Q13573')"
"('Q9ULV8', 'P52333')"
"('P34947', 'P46092')"
"('407035', 'P51512')"
"('Q01201', 'Q9UER7')"
"('Q92783', 'P51116')"
"('O95257', 'P12004')"
"('Q9H869', 'Q01844')"
"('P53420', 'P16144')"
"('P21359', 'Q99459')"
"('Q9P2H0', 'P35226')"
"('Q9UGJ0', 'P14672')"
"('Q16619', 'P40189')"
"('P15918', 'O95433')"
"('Q5T3J3', 'O15235')"
"('Q9H840', 'P35611')"
"('Q9NPH3', 'Q9Y616')"
"('P16333', 'O00294')"
"('P01106', 'Q14126')"
"('O95409', 'P10071')"
"('Q9BRP4', 'Q5VTR2')"
"('P63010', 'Q07889')"
"('P13994', 'Q05516')"
"('Q16610', 'Q13751')"
"('P05112', 'P38484')"
"('Q9NPJ6', 'P19793')"
"('Q14011', 'P38159')"
"('Q07890', 'Q96L33')"
"('Q9UM07', 'P06748')"
"('Q16537', 'Q86US8')"
"('P14921', 'P16220')"
"('Q9P1Z2', 'P15407')"
"('O43815', 'P67775')"
"('P17858', 'Q9NYJ8')"
"('P51617', 'Q9NWZ3')"
"('407006', 'O60238')"
"('Q8NEV4', 'P27708')"
"('Q13145', 'Q13467')"
"('Q9BSF8', 'Q16543')"
"('Q96KM6', 'Q9NQ87')"
"('O15162', 'P18146')"
"('P04637', 'Q7Z6Z7')"
"('O00762', 'P09104')"
"('P52272', 'Q08211')"
"('Q8IZW8', 'P00533')"
"('O95619', 'P62805')"
"('Q9NV56', 'Q9H0E9')"
"('Q9H788', 'Q9UJU6')"
"('Q15653', 'P62979')"
"('O95400', 'Q9BUJ2')"
"('Q2TAY7', 'O95782')"
"('Q86V81', 'Q12986')"
"('Q9Y4K3', 'Q9BXW9')"
"('P62945', 'P61313')"
"('P63000', 'P48039')"
"('Q9H6T3', 'Q15831')"
"('Q7Z5L9', 'P14316')"
"('Q92620', 'P52272')"
"('P41279', 'P18146')"
"('C9JDP6', 'P56750')"
"('P16104', 'P08133')"
"('Q13243', 'Q12986')"
"('P25963', 'P61201')"
"('Q96EB6', 'P05412')"
"('Q96BK5', 'P18146')"
"('P02790', 'P17931')"
"('O43166', 'P31947')"
"('P84022', 'Q15796')"
"('Q14764', 'P18146')"
"('Q9HCC8', 'Q70Z53')"
"('P18509', 'P41586')"
"('P04183', 'P19793')"
"('P05771', 'Q9ULU4')"
"('P68104', 'O95257')"
"('P04156', 'P25788')"
"('P27487', 'P09681')"
"('Q92664', 'P25025')"
"('P11171', 'O75643')"
"('O15067', 'O75815')"
"('Q07890', 'P10398')"
"('P68400', 'Q16236')"
"('P62158', 'P15884')"
"('Q15233', 'P11387')"
"('P01112', 'P42771')"
"('Q99459', 'Q8NB90')"
"('P01023', 'O00214')"
"('P68431', 'O95931')"
"('O43809', 'Q9NXG2')"
"('Q9BXW9', 'P51587')"
"('Q6ZVK8', 'Q12933')"
"('Q05513', 'Q8TAA9')"
"('O60238', 'Q9P104')"
"('Q9UL18', 'O14744')"
"('O43320', 'P08069')"
"('Q9NQ76', 'P16333')"
"('Q9BUJ2', 'P08579')"
"('O76027', 'Q9HCE6')"
"('O14933', 'O75369')"
"('P53671', 'Q8TEW0')"
"('Q13098', 'P61201')"
"('Q9P253', 'Q7L1V2')"
"('Q96B26', 'Q9NPD3')"
"('P35580', 'P62258')"
"('Q92547', 'P31749')"
"('Q14690', 'Q04206')"
"('P40429', 'Q8NBJ4')"
"('Q9UGJ1', 'Q96GA7')"
"('P16144', 'Q9UMD9')"
"('Q9H900', 'O43264')"
"('P47813', 'P54253')"
"('P62241', 'P63220')"
"('Q15843', 'P62244')"
"('Q6NV75', 'Q15014')"
"('Q13535', 'P49760')"
"('P12532', 'P63104')"
"('Q06124', 'Q96LC7')"
"('Q16254', 'Q96KB5')"
"('O75400', 'Q15428')"
"('Q9NRD1', 'Q13616')"
"('O95785', 'Q9NPF4')"
"('Q8TDN6', 'Q13573')"
"('Q8NFJ9', 'Q99814')"
"('Q9Y4K3', 'Q9BVC6')"
"('Q9UMN6', 'P04083')"
"('O00255', 'P68431')"
"('P56524', 'P62805')"
"('P12268', 'Q14164')"
"('P06748', 'Q9BQG0')"
"('Q9UL18', 'P61247')"
"('P49407', 'O00574')"
"('P60880', 'Q16623')"
"('Q99873', 'O60232')"
"('Q86UW7', 'Q9Y2X8')"
"('Q13535', 'Q9H2K8')"
"('Q9BV38', 'Q99459')"
"('Q14164', 'Q9BRT2')"
"('Q96CW1', 'P98082')"
"('P61981', 'P14635')"
"('Q68CZ2', 'Q15788')"
"('P52948', 'Q9NRG9')"
"('O95182', 'P56556')"
"('P63208', 'O60907')"
"('P10145', 'P51679')"
"('Q13547', 'Q66K89')"
"('O75569', 'O75925')"
"('Q8NHQ1', 'P48552')"
"('Q66GS9', 'O15198')"
"('P27361', 'O43521')"
"('Q13310', 'Q58A45')"
"('O60721', 'P06241')"
"('P49716', 'P02788')"
"('406982', 'P23458')"
"('Q86WN2', 'P48551')"
"('Q9NV56', 'Q96Q83')"
"('Q13554', 'Q06432')"
"('A1A5B4', 'P42224')"
"('Q9UQC2', 'Q9Y6Q6')"
"('Q93008', 'Q9HC98')"
"('P10398', 'P14618')"
"('Q71UI9', 'P18146')"
"('P06239', 'Q12933')"
"('Q9Y2R2', 'P06239')"
"('Q9UQ84', 'P13569')"
"('P52735', 'Q04695')"
"('P01148', 'Q13554')"
"('Q13868', 'Q8TF46')"
"('P23467', 'P21246')"
"('Q9NQT5', 'Q06265')"
"('O75449', 'P25942')"
"('Q8N5V2', 'Q9BPX7')"
"('Q00005', 'P31751')"
"('O43707', 'P12830')"
"('Q9NRI5', 'Q99996')"
"('Q15910', 'Q9H5J8')"
"('O95749', 'P18146')"
"('O95786', 'Q13114')"
"('O75385', 'Q14694')"
"('P08238', 'Q86UA6')"
"('Q9H492', 'Q9BQS8')"
"('O00233', 'Q99460')"
"('P62899', 'P62750')"
"('Q9BTP7', 'Q14469')"
"('Q6Y7W6', 'Q9Y2W2')"
"('P22626', 'P04156')"
"('P30281', 'Q9UBQ5')"
"('P01876', 'Q9NY47')"
"('Q8IZQ1', 'Q9H1Y0')"
"('P62993', 'P46782')"
"('P22681', 'Q9UJM3')"
"('P04183', 'Q2QGD7')"
"('Q12774', 'P31947')"
"('Q15119', 'P31749')"
"('P56703', 'Q01973')"
"('Q9H1Y0', 'P09936')"
"('P62330', 'P07355')"
"('P25025', 'P67775')"
"('P15248', 'P40238')"
"('P61803', 'P11171')"
"('P63104', 'O60921')"
"('Q9BX66', 'P55157')"
"('P15976', 'Q05516')"
"('Q14118', 'P62993')"
"('O95568', 'O96024')"
"('Q9HCK5', 'P63173')"
"('Q86TI0', 'Q15796')"
"('O75506', 'Q9BSB4')"
"('P63104', 'Q9NX09')"
"('Q9NZT1', 'Q16816')"
"('P40305', 'P11802')"
"('O43318', 'Q8N5C8')"
"('P55157', 'O60244')"
"('P15260', 'P35228')"
"('P23396', 'P62266')"
"('O95793', 'P15880')"
"('Q14643', 'Q13557')"
"('Q9P2D1', 'Q6STE5')"
"('Q8N806', 'Q9NRR5')"
"('O75376', 'Q9UBP5')"
"('Q6P2Q9', 'O95391')"
"('P15153', 'O96013')"
"('Q9Y5B0', 'P24928')"
"('Q9ULK4', 'P09913')"
"('P51532', 'P35232')"
"('P12980', 'Q5EE01')"
"('P63261', 'P26012')"
"('Q93009', 'O43524')"
"('Q9UQM7', 'Q9NY47')"
"('Q15436', 'O94855')"
"('O14561', 'O95298')"
"('442917', 'Q9UHF7')"
"('Q7KZI7', 'P63104')"
"('O96000', 'O75251')"
"('P83731', 'P36578')"
"('Q8N6M6', 'P18146')"
"('O77932', 'Q01780')"
"('P62917', 'Q9UKV8')"
"('P01137', 'O75030')"
"('Q9Y265', 'Q00653')"
"('P21246', 'O60333')"
"('P11142', 'O00221')"
"('P50914', 'P47914')"
"('P31943', 'P50616')"
"('P31947', 'Q6DT37')"
"('P07900', 'P98095')"
"('Q9HBX9', 'P17612')"
"('Q14103', 'Q08170')"
"('P68363', 'Q13509')"
"('Q92793', 'Q92831')"
"('Q6P4R8', 'Q9Y5K5')"
"('P50570', 'Q12965')"
"('O75365', 'Q7Z4Q2')"
"('P12956', 'P13010')"
"('O00463', 'Q07011')"
"('Q13151', 'P52272')"
"('P22234', 'O60739')"
"('P61758', 'P62714')"
"('Q13952', 'P12004')"
"('Q13315', 'Q9P0K8')"
"('P09429', 'P10599')"
"('P35443', 'P23229')"
"('P62993', 'P27361')"
"('P31946', 'Q9UJ41')"
"('Q08380', 'Q15628')"
"('Q13017', 'Q9HAU4')"
"('P35222', 'O94907')"
"('P19838', 'P34931')"
"('P50222', 'Q9Y512')"
"('Q9UI08', 'P17947')"
"('Q05516', 'Q9Y2Z9')"
"('P01730', 'P06729')"
"('O95897', 'P50502')"
"('Q8WX92', 'P38398')"
"('P25440', 'Q9Y265')"
"('Q8NHZ8', 'Q9H1A4')"
"('Q15654', 'P67936')"
"('P20809', 'Q13261')"
"('P18084', 'P49023')"
"('Q9NZQ3', 'Q8WX93')"
"('Q7L590', 'Q99459')"
"('P52597', 'Q9UL18')"
"('Q03164', 'Q6P1J9')"
"('P13569', 'Q6UX72')"
"('Q7Z417', 'Q00005')"
"('Q01892', 'O00716')"
"('Q68EM7', 'Q07889')"
"('P61077', 'Q969Q1')"
"('P30041', 'P16871')"
"('P30460', 'P30504')"
"('Q13111', 'O00311')"
"('Q9UN73', 'O95433')"
"('Q9Y258', 'P51684')"
"('P06493', 'P25205')"
"('Q6UWZ7', 'P38398')"
"('P05129', 'P61586')"
"('Q8NHZ8', 'Q9NZH5')"
"('P51948', 'P24385')"
"('O94979', 'Q15437')"
"('Q15906', 'Q13315')"
"('P00505', 'Q9Y478')"
"('P63267', 'P26232')"
"('P63220', 'P62081')"
"('P06756', 'P08648')"
"('P49286', 'O60262')"
"('P06746', 'P54257')"
"('P48549', 'O00555')"
"('Q86TN4', 'Q12933')"
"('P07900', 'P60709')"
"('C9JDP6', 'O95484')"
"('Q5VYV7', 'Q13616')"
"('P62314', 'Q15428')"
"('Q08211', 'P17844')"
"('P55854', 'O60925')"
"('P22626', 'P61978')"
"('O95163', 'P25963')"
"('P13232', 'P26992')"
"('P08172', 'O14610')"
"('O75800', 'Q9ULT6')"
"('P04899', 'O60503')"
"('Q9BTM1', 'P58876')"
"('Q8IUE6', 'Q969S8')"
"('Q5UIP0', 'Q15819')"
"('O14686', 'Q01201')"
"('Q8NHQ1', 'Q05516')"
"('Q9H0D6', 'Q7Z3E1')"
"('Q03405', 'P07948')"
"('Q04727', 'P18146')"
"('O15131', 'P63165')"
"('Q9UKT5', 'Q13616')"
"('P68366', 'P04899')"
"('P13727', 'Q12873')"
"('P98175', 'Q92917')"
"('O00231', 'Q15047')"
"('406947', 'O15524')"
"('Q9Y5N6', 'Q9UBD5')"
"('P04629', 'Q99962')"
"('Q13156', 'P15927')"
"('P43405', 'P40259')"
"('Q14765', 'Q9UL17')"
"('P08107', 'P13866')"
"('Q9UI95', 'Q9UM11')"
"('P11142', 'Q07021')"
"('Q9UK53', 'P01106')"
"('Q10586', 'Q86XP3')"
"('Q9UM73', 'P01889')"
"('P10809', 'Q15399')"
"('Q9UBU7', 'O95777')"
"('Q9Y6I3', 'P22455')"
"('O95049', 'O75508')"
"('P68400', 'P19784')"
"('Q01094', 'O60825')"
"('P52798', 'Q02763')"
"('Q9UK45', 'Q9UKX3')"
"('P32121', 'Q8NGR2')"
"('Q6UXH1', 'P18754')"
"('Q9H0Y0', 'P30520')"
"('P17612', 'Q08499')"
"('Q6ZVL6', 'Q9P2R6')"
"('Q8IZL8', 'Q9NR30')"
"('Q96GD4', 'Q9NR09')"
"('O43927', 'P06241')"
"('P35225', 'P19235')"
"('Q13554', 'P42261')"
"('P19174', 'P42768')"
"('Q9ULH1', 'P62993')"
"('Q9Y2T4', 'Q99832')"
"('P84103', 'P52272')"
"('Q5RL73', 'P15927')"
"('Q9BS40', 'Q5TB80')"
"('Q9BUY5', 'Q13137')"
"('P01106', 'P38398')"
"('Q9BXS4', 'Q9UGN5')"
"('Q13315', 'Q15046')"
"('Q9UI09', 'Q9Y6M9')"
"('P17676', 'P13501')"
"('P17980', 'Q16401')"
"('P17535', 'P35354')"
"('Q9Y5X3', 'Q9UBS4')"
"('O95750', 'P00533')"
"('P52333', 'P40763')"
"('P17947', 'P15509')"
"('Q8IVF5', 'P04183')"
"('P16220', 'P52655')"
"('Q9H3P2', 'P19387')"
"('P42345', 'P08107')"
"('P62269', 'P62993')"
"('Q13573', 'P35250')"
"('O43264', 'Q9Y5J5')"
"('Q9NY61', 'Q9NZW5')"
"('Q9NV70', 'Q5KU26')"
"('O00499', 'P61106')"
"('Q9Y6G9', 'Q6PEY2')"
"('O14512', 'Q01344')"
"('A0JLT2', 'Q13427')"
"('P06241', 'P12319')"
"('P08603', 'P06870')"
"('P05026', 'O95865')"
"('P20226', 'Q01094')"
"('Q92569', 'P16144')"
"('Q00978', 'O00505')"
"('P61244', 'Q92905')"
"('P50613', 'Q13889')"
"('Q15116', 'P29350')"
"('P04049', 'P30556')"
"('Q6UXH1', 'P14555')"
"('O00311', 'Q9Y5N6')"
"('Q92620', 'P38159')"
"('P14778', 'Q9Y3B3')"
"('Q96B02', 'Q9UBC3')"
"('P43487', 'Q9UKE5')"
"('P08172', 'O60262')"
"('P49662', 'Q6UB35')"
"('Q01105', 'Q15172')"
"('P25963', 'P05186')"
"('Q09472', 'Q13887')"
"('Q96LA8', 'P52926')"
"('P35658', 'P52948')"
"('P08237', 'P27361')"
"('Q13233', 'P0CG48')"
"('P07195', 'P35222')"
"('Q9H063', 'P20226')"
"('P02786', 'Q9P0V3')"
"('Q15788', 'O75167')"
"('P11532', 'Q9NRI5')"
"('O15511', 'Q92747')"
"('P09619', 'Q9Y2R2')"
"('Q9H8Y8', 'O43809')"
"('P0DI81', 'Q86SZ2')"
"('Q9UKX5', 'P26006')"
"('P0CAP2', 'Q96GD3')"
"('P05771', 'Q07157')"
"('Q8IX03', 'Q13188')"
"('Q13541', 'P49841')"
"('P20618', 'P30480')"
"('Q9BWF2', 'P62256')"
"('P10809', 'P60709')"
"('O60674', 'P40763')"
"('Q9H1E5', 'Q9H3N1')"
"('P27482', 'Q9UQM7')"
"('Q14781', 'O95931')"
"('Q9UKJ5', 'Q9BQ66')"
"('P08047', 'P49961')"
"('Q15306', 'Q14765')"
"('P06400', 'P51532')"
"('P57738', 'Q13485')"
"('P26441', 'P10912')"
"('P23229', 'P12931')"
"('Q16649', 'O43889')"
"('P22736', 'Q92831')"
"('Q12933', 'P17181')"
"('P12314', 'O75023')"
"('P05386', 'P84098')"
"('P31947', 'P78524')"
"('P09104', 'P19367')"
"('P42702', 'O00459')"
"('Q04206', 'Q12905')"
"('P62993', 'P62888')"
"('O15143', 'Q92747')"
"('Q13415', 'P78396')"
"('O15520', 'P22607')"
"('O43390', 'P16333')"
"('P27986', 'P49418')"
"('P49757', 'P42566')"
"('P19387', 'Q15560')"
"('Q14644', 'P01112')"
"('P16234', 'P48736')"
"('O75143', 'Q8NEB9')"
"('P61313', 'P49207')"
"('Q9H0R8', 'P11473')"
"('Q96B18', 'Q04759')"
"('P29350', 'Q8TDQ1')"
"('P11362', 'P42338')"
"('Q15750', 'P25963')"
"('Q15418', 'Q99640')"
"('Q70SY1', 'P15336')"
"('Q5VTR2', 'O00231')"
"('P56704', 'O00144')"
"('Q00653', 'P49368')"
"('P41223', 'P49716')"
"('P01106', 'Q9UH65')"
"('Q5UIP0', 'Q15047')"
"('Q13573', 'P49368')"
"('O60232', 'Q53TS8')"
"('O75044', 'Q96L33')"
"('Q6P1J9', 'Q12996')"
"('O43422', 'Q13043')"
"('Q13190', 'P54257')"
"('P67809', 'P09651')"
"('P30260', 'Q12834')"
"('P30291', '343477')"
"('P43686', 'P51665')"
"('407019', 'P45452')"
"('Q6GQQ9', 'Q8NFZ5')"
"('P25205', 'P30480')"
"('P08134', 'Q9NQU5')"
"('P32297', 'O60674')"
"('P41235', 'O76070')"
"('P61204', 'P53367')"
"('Q9GZN1', 'P31153')"
"('P12931', 'P23759')"
"('Q92993', 'Q96Q83')"
"('Q13435', 'Q96NB3')"
"('Q9P0U4', 'Q99877')"
"('P53567', 'Q16520')"
"('Q15834', 'Q8N5R6')"
"('Q9Y230', 'Q9UL18')"
"('P61981', 'P05783')"
"('P04083', 'P21980')"
"('Q13464', 'Q99816')"
"('Q9NS23', 'Q93009')"
"('Q9BUF5', 'Q96NA2')"
"('P05067', 'P63104')"
"('P06753', 'O75815')"
"('P03923', 'O43674')"
"('P50750', 'Q8WXE1')"
"('Q9H0E2', 'O00206')"
"('Q07889', 'P00403')"
"('Q9H1D9', 'P61218')"
"('P09619', 'Q6S5L8')"
"('Q86V81', 'Q09161')"
"('Q96Q15', 'Q969Q6')"
"('P00519', 'P15391')"
"('P12270', 'P28482')"
"('P07339', 'O00585')"
"('Q16537', 'O00305')"
"('Q07020', 'P32969')"
"('O43298', 'Q8TBB1')"
"('Q96C10', 'Q9UPY3')"
"('Q8TDS4', 'P04899')"
"('P40855', 'Q01453')"
"('Q96QV1', 'O43323')"
"('Q86VP1', 'Q13137')"
"('Q07325', 'P41597')"
"('P61964', 'Q13619')"
"('P35626', 'P16520')"
"('Q9UGU0', 'Q16539')"
"('Q15121', 'P27361')"
"('P45983', 'P37840')"
"('Q14191', 'P62380')"
"('Q53G59', 'Q7Z614')"
"('P50539', 'O60333')"
"('Q8TBK6', 'P51681')"
"('Q13310', 'P41235')"
"('P63151', 'P04049')"
"('P01241', 'P29692')"
"('Q13616', 'Q8NI29')"
"('Q96N46', 'Q13573')"
"('P41159', 'Q6UXL0')"
"('Q15797', 'Q13501')"
"('O14576', 'P50570')"
"('P09871', 'P02746')"
"('P41252', 'P63104')"
"('406890', 'P52926')"
"('Q6WCQ1', 'Q9BZL4')"
"('Q16778', 'Q71UI9')"
"('Q8TDY2', 'Q15714')"
"('P62906', 'P27635')"
"('Q13588', 'P00519')"
"('Q96PD4', 'Q96F46')"
"('Q92560', 'P38398')"
"('O14640', 'O15105')"
"('P22612', 'Q8NER1')"
"('Q8N5Z5', 'Q8TBB1')"
"('Q9Y3C7', 'P16870')"
"('P48729', 'P10070')"
"('P05386', 'P13693')"
"('Q8N392', 'P15153')"
"('Q9Y4W6', 'Q8IXK0')"
"('Q8WTQ7', 'P49238')"
"('Q13126', 'P18146')"
"('Q9HBE4', 'Q14626')"
"('Q12905', 'P08107')"
"('P01241', 'Q15185')"
"('Q15596', 'P27540')"
"('P02746', 'P06681')"
"('Q9Y385', 'Q99496')"
"('Q5VVX9', 'Q9P0P0')"
"('Q8TAA9', 'Q05513')"
"('Q13158', 'Q9HAV4')"
"('P62269', 'P60866')"
"('P25942', 'Q16548')"
"('P37231', 'Q9UIH9')"
"('P62979', 'Q99816')"
"('O75886', 'P40818')"
"('P01857', 'P31994')"
"('P32121', 'Q14738')"
"('P11142', 'P25963')"
"('Q15019', 'P40337')"
"('P00519', 'P62258')"
"('P40692', 'Q9UHC1')"
"('P52756', 'Q86V81')"
"('Q9UKV8', 'P46776')"
"('P12956', 'P49917')"
"('Q01844', 'P42679')"
"('P42684', 'P07203')"
"('P62424', 'P62910')"
"('P61981', 'Q6UUV7')"
"('Q9HCN6', 'P62158')"
"('O43463', 'Q16254')"
"('Q9H7M9', 'P84022')"
"('Q13564', 'Q9NRR5')"
"('O60493', 'P23508')"
"('Q71UI9', 'Q92769')"
"('P35626', 'P51681')"
"('P04637', 'Q16665')"
"('P62714', 'Q13362')"
"('P62993', 'Q01082')"
"('P54136', 'Q00653')"
"('Q9UJS0', 'P02768')"
"('P02746', 'P0C0L4')"
"('P0CG48', 'Q13887')"
"('P10276', 'O15164')"
"('P32121', 'Q9Y5P8')"
"('Q13137', 'Q9BUZ4')"
"('Q16186', 'O60220')"
"('P86791', 'Q99459')"
"('Q86Y13', 'P63279')"
"('P42766', 'Q9NX58')"
"('P17612', 'O95644')"
"('P12109', 'P16070')"
"('P18146', 'P18848')"
"('P18084', 'Q9Y4G6')"
"('P34931', 'Q92844')"
"('Q6P2Q9', 'P52756')"
"('O75534', 'Q9H4A3')"
"('P30260', 'Q9UM13')"
"('P56270', 'P43146')"
"('P04626', 'Q08881')"
"('Q9NWA0', 'Q71F56')"
"('Q96L14', 'Q9BQD3')"
"('Q9NR30', 'P62258')"
"('P21675', 'P62807')"
"('P10644', 'Q92934')"
"('Q04206', 'P60510')"
"('Q92558', 'P00519')"
"('P15884', 'P50553')"
"('P63172', 'P06241')"
"('P27540', 'P09972')"
"('P20333', 'Q9BYX7')"
"('Q6ZVL6', 'P62993')"
"('O60566', 'Q13042')"
"('Q9Y5L4', 'Q99873')"
"('Q12913', 'P06213')"
"('P62993', 'Q96DH6')"
"('P0CG48', 'Q9NYJ8')"
"('Q15759', 'Q9Y2T4')"
"('Q8TEC5', 'P48023')"
"('Q9NZ42', 'Q92542')"
"('Q9NRI5', 'Q8N4L8')"
"('P63104', 'Q13813')"
"('P63010', 'P29353')"
"('Q9UIS9', 'Q5U623')"
"('P62834', 'P52306')"
"('Q9Y5S9', 'Q96Q15')"
"('P12318', 'O75019')"
"('P86790', 'Q99459')"
"('O76071', 'Q96M83')"
"('Q9H2G2', 'O43909')"
"('O60739', 'Q99873')"
"('Q49AN0', 'P49674')"
"('Q8WUM4', 'Q9GZQ8')"
"('P62993', 'P21917')"
"('Q9BTT6', 'Q8IY92')"
"('P63096', 'P48051')"
"('O43264', 'P50748')"
"('Q9H6S0', 'Q13573')"
"('Q05655', 'P36507')"
"('P61421', 'Q7Z6J8')"
"('P41159', 'Q13651')"
"('Q96LR5', 'O95376')"
"('Q15428', 'Q9HAU4')"
"('P63165', 'Q16778')"
"('Q01201', 'O00221')"
"('Q12905', 'P25205')"
"('P15260', 'P23458')"
"('P78396', 'Q14209')"
"('P13942', 'P08514')"
"('Q9NRD5', 'Q14831')"
"('Q7Z406', 'P10916')"
"('P16871', 'P54920')"
"('P10275', 'Q13794')"
"('P31943', 'Q05519')"
"('Q92934', 'P31947')"
"('P60709', 'P50402')"
"('Q6DRA6', 'Q9UPS6')"
"('Q92956', 'Q9NZL4')"
"('Q01201', 'O00626')"
"('P10275', 'P35222')"
"('P27986', 'P98082')"
"('O60641', 'Q6WCQ1')"
"('Q92901', 'P05387')"
"('P48039', 'P50151')"
"('P01011', 'P07288')"
"('Q15697', 'P63165')"
"('Q99623', 'Q15714')"
"('Q96PG8', 'Q92843')"
"('P01137', 'P36897')"
"('Q9H8Y8', 'Q9UHY8')"
"('Q14315', 'P25100')"
"('P05091', 'Q13432')"
"('Q01831', 'Q16531')"
"('Q01201', 'Q12824')"
"('Q9ULK6', 'O14933')"
"('O95295', 'Q96EV8')"
"('P10275', 'Q9UBK9')"
"('Q13616', 'Q9UBF6')"
"('P01579', 'Q14626')"
"('Q9UBE8', 'Q9Y4D1')"
"('O15297', 'Q15759')"
"('P09544', 'Q01974')"
"('O15530', 'O15273')"
"('P16333', 'O00401')"
"('P57678', 'Q9Y6X2')"
"('Q71F23', 'Q9HCK4')"
"('P14625', 'Q16659')"
"('P30480', 'O95433')"
"('Q9UET6', 'P55209')"
"('P41182', 'Q9NYC9')"
"('Q8N392', 'Q99547')"
"('Q9P2H0', 'O43261')"
"('P58753', 'Q13217')"
"('P18206', 'P07737')"
"('P20749', 'Q92905')"
"('Q9BZL6', 'Q16557')"
"('P62244', 'Q16543')"
"('Q16539', 'Q86TA1')"
"('P05997', 'P26010')"
"('P29401', 'Q9H1Y0')"
"('Q14CB8', 'Q9HBH0')"
"('P84996', 'O60266')"
"('P25942', 'Q99417')"
"('Q92900', 'P54198')"
"('P68032', 'P62993')"
